import_batch_id,staging_object_key,kind_code,unit_code,amount,currency,conditions,source,source_sheet,raw_source_data,resolution_status,is_approved
old-data-berta2-all-20260501-01,recQdZeT0zm9ohXqY,adulte,par_sejour,195.00,EUR,À partir de | week-end,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""810e811b"",""Object_id"":""recQdZeT0zm9ohXqY"",""Description"":"""",""Tarif Montant"":""195"",""Tarif libellé"":""week-end"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,69d501a7,adulte,,7.50,EUR,À partir de | produit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""4fa21008"",""Object_id"":""69d501a7"",""Description"":"""",""Tarif Montant"":""7,5"",""Tarif libellé"":""produit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,reckvgwjsReKhseJi,adulte,,12.00,EUR,produit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""55572351"",""Object_id"":""reckvgwjsReKhseJi"",""Description"":"""",""Tarif Montant"":""12"",""Tarif libellé"":""produit"",""__unnamed_6"":"""",""Mini"":"""",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,rec5bTILGfGPeLo90,adulte,,8.00,EUR,à emporter | repas,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""248a1023"",""Object_id"":""rec5bTILGfGPeLo90"",""Description"":""à emporter"",""Tarif Montant"":""8"",""Tarif libellé"":""repas"",""__unnamed_6"":"""",""Mini"":"""",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recFDv6ASx8x1hXN8,adulte,par_nuit,190.00,EUR,À partir de | à partir de 3 nuits | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""4e7268f6"",""Object_id"":""recFDv6ASx8x1hXN8"",""Description"":""à partir de 3 nuits"",""Tarif Montant"":""190"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,59a1e210,adulte,par_nuit,262.00,EUR,À partir de | A partir de 3 nuits minimum | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""665cd7ec"",""Object_id"":""59a1e210"",""Description"":""A partir de 3 nuits minimum"",""Tarif Montant"":""262"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,13ecf2d9,adulte,par_nuit,270.00,EUR,À partir de | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""56e0e391"",""Object_id"":""13ecf2d9"",""Description"":"""",""Tarif Montant"":""270"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recbAHayNmrYVipea,adulte,par_semaine,700.00,EUR,4 personnes | semaine,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""e0733a41"",""Object_id"":""recbAHayNmrYVipea"",""Description"":""4 personnes"",""Tarif Montant"":""700"",""Tarif libellé"":""semaine"",""__unnamed_6"":"""",""Mini"":"""",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,b0045aef,adulte,par_nuit,150.00,EUR,À partir de | à partir de 2 nuits | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""fb17462d"",""Object_id"":""b0045aef"",""Description"":""à partir de 2 nuits"",""Tarif Montant"":""150"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,f4375377,adulte,par_nuit,260.00,EUR,À partir de | 4 personnes | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""899df093"",""Object_id"":""f4375377"",""Description"":""4 personnes"",""Tarif Montant"":""260"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,f4375377,adulte,,190.00,EUR,À partir de | par nuit en demi-pension (repas + petit déjeuner) | bungalow,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""8f1f3355"",""Object_id"":""f4375377"",""Description"":""par nuit en demi-pension (repas + petit déjeuner)"",""Tarif Montant"":""190"",""Tarif libellé"":""bungalow"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,f4375377,adulte,,130.00,EUR,À partir de | par nuit en demi-pension (repas + petit déjeuner) | chambre double avec petit déjeuner,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""bd4c8d89"",""Object_id"":""f4375377"",""Description"":""par nuit en demi-pension (repas + petit déjeuner)"",""Tarif Montant"":""130"",""Tarif libellé"":""chambre double avec petit déjeuner"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,6e56232a,adulte,par_nuit,180.00,EUR,À partir de | en tente équipée pour 3 personnes + demi pension | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""dc2f8673"",""Object_id"":""6e56232a"",""Description"":""en tente équipée pour 3 personnes + demi pension"",""Tarif Montant"":""180"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,c8b60ca4,adulte,par_semaine,450.00,EUR,À partir de | semaine,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""0da14c37"",""Object_id"":""c8b60ca4"",""Description"":"""",""Tarif Montant"":""450"",""Tarif libellé"":""semaine"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,c8b60ca4,adulte,par_nuit,70.00,EUR,À partir de | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""9fb9aabb"",""Object_id"":""c8b60ca4"",""Description"":"""",""Tarif Montant"":""70"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,96b0af71,adulte,,139.00,EUR,À partir de | chambre supérieur/ nuit | chambre double avec petit déjeuner,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""0ac35973"",""Object_id"":""96b0af71"",""Description"":""chambre supérieur/ nuit"",""Tarif Montant"":""139"",""Tarif libellé"":""chambre double avec petit déjeuner"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,556d81ef,adulte,,65.00,EUR,À partir de | à partir de 2 nuits | chambre double,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""588ac8df"",""Object_id"":""556d81ef"",""Description"":""à partir de 2 nuits"",""Tarif Montant"":""65"",""Tarif libellé"":""chambre double"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recBZmfIOETXxEgxz,adulte,par_nuit,150.00,EUR,À partir de | familiale | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""372b5d53"",""Object_id"":""recBZmfIOETXxEgxz"",""Description"":""familiale"",""Tarif Montant"":""150"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recBZmfIOETXxEgxz,adulte,par_nuit,120.00,EUR,À partir de | triple | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""3265610f"",""Object_id"":""recBZmfIOETXxEgxz"",""Description"":""triple"",""Tarif Montant"":""120"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,9aabf635,adulte,par_nuit,150.00,EUR,À partir de | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""2e1af626"",""Object_id"":""9aabf635"",""Description"":"""",""Tarif Montant"":""150"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recI73ToLfFvZM51p,adulte,par_nuit,60.00,EUR,par nuit | bungalow/nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""31251c4d"",""Object_id"":""recI73ToLfFvZM51p"",""Description"":""par nuit"",""Tarif Montant"":""60"",""Tarif libellé"":""bungalow/nuit"",""__unnamed_6"":"""",""Mini"":"""",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,c07c5e9a,adulte,par_nuit,35.00,EUR,À partir de | A partir de 3 nuits minimum | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""b70c3d43"",""Object_id"":""c07c5e9a"",""Description"":""A partir de 3 nuits minimum"",""Tarif Montant"":""35"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,92e84c52,adulte,par_nuit,35.00,EUR,À partir de | A partir de 3 nuits minimum | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""7070cde7"",""Object_id"":""92e84c52"",""Description"":""A partir de 3 nuits minimum"",""Tarif Montant"":""35"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,72b22ee7,adulte,par_nuit,80.00,EUR,À partir de | /semaine pour 2 personnes | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""b8150a58"",""Object_id"":""72b22ee7"",""Description"":""/semaine pour 2 personnes"",""Tarif Montant"":""80"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,f9262f00,adulte,par_nuit,200.00,EUR,à partir de 5 nuits | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""f91fcc5f"",""Object_id"":""f9262f00"",""Description"":""à partir de 5 nuits"",""Tarif Montant"":""200"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":"""",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,a1a9fa58,adulte,par_personne,60.00,EUR,À partir de | demi-journée | pers.,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""a65cdd31"",""Object_id"":""a1a9fa58"",""Description"":""demi-journée"",""Tarif Montant"":""60"",""Tarif libellé"":""pers."",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,a1a9fa58,adulte,par_personne,90.00,EUR,À partir de | la journée | pers.,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""5f58aedd"",""Object_id"":""a1a9fa58"",""Description"":""la journée"",""Tarif Montant"":""90"",""Tarif libellé"":""pers."",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,697971cb,adulte,par_nuit,90.00,EUR,À partir de | à partir de 2 nuits | semaine/nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""8bdb6832"",""Object_id"":""697971cb"",""Description"":""à partir de 2 nuits"",""Tarif Montant"":""90"",""Tarif libellé"":""semaine/nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recE5pXjJa4NwgWXw,adulte,,10.00,EUR,À partir de,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""fc13f18d"",""Object_id"":""recE5pXjJa4NwgWXw"",""Description"":"""",""Tarif Montant"":""10"",""Tarif libellé"":"""",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recS8eNGPOw7ATrRy,adulte,,17.00,EUR,À partir de,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""61e649e0"",""Object_id"":""recS8eNGPOw7ATrRy"",""Description"":"""",""Tarif Montant"":""17"",""Tarif libellé"":"""",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,2d14b80e,adulte,,70.00,EUR,À partir de | la journée | chambre double,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""621e7ce0"",""Object_id"":""2d14b80e"",""Description"":""la journée"",""Tarif Montant"":""70"",""Tarif libellé"":""chambre double"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,2d14b80e,adulte,par_nuit,200.00,EUR,À partir de | semaine/nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""c4404cf5"",""Object_id"":""2d14b80e"",""Description"":"""",""Tarif Montant"":""200"",""Tarif libellé"":""semaine/nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,2d14b80e,adulte,par_nuit,250.00,EUR,À partir de | week-end/nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""734dd4b7"",""Object_id"":""2d14b80e"",""Description"":"""",""Tarif Montant"":""250"",""Tarif libellé"":""week-end/nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,2d14b80e,adulte,par_sejour,600.00,EUR,À partir de | à partir de 3 nuits | week-end,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""ee7a4769"",""Object_id"":""2d14b80e"",""Description"":""à partir de 3 nuits"",""Tarif Montant"":""600"",""Tarif libellé"":""week-end"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,697971cb,adulte,par_nuit,110.00,EUR,À partir de | à partir de 2 nuits | week-end/nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""1c8b303f"",""Object_id"":""697971cb"",""Description"":""à partir de 2 nuits"",""Tarif Montant"":""110"",""Tarif libellé"":""week-end/nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,rec7uNHsQPt5wZPCY,adulte,,12.00,EUR,À partir de | plat du jour | repas,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""8ce187f6"",""Object_id"":""rec7uNHsQPt5wZPCY"",""Description"":""plat du jour"",""Tarif Montant"":""12"",""Tarif libellé"":""repas"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recR99OmSXnqpQRCv,adulte,,35.00,EUR,À partir de | Adulte | repas,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""1e5a20cf"",""Object_id"":""recR99OmSXnqpQRCv"",""Description"":""Adulte"",""Tarif Montant"":""35"",""Tarif libellé"":""repas"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recR99OmSXnqpQRCv,adulte,,17.00,EUR,À partir de | repas/enfant,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""afb0a6ea"",""Object_id"":""recR99OmSXnqpQRCv"",""Description"":"""",""Tarif Montant"":""17"",""Tarif libellé"":""repas/enfant"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,7ffeea05,adulte,,20.00,EUR,repas,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""6258079a"",""Object_id"":""7ffeea05"",""Description"":"""",""Tarif Montant"":""20"",""Tarif libellé"":""repas"",""__unnamed_6"":"""",""Mini"":"""",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,73b25457,adulte,,55.00,EUR,À partir de | chambre double avec petit déjeuner,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""a4462d1b"",""Object_id"":""73b25457"",""Description"":"""",""Tarif Montant"":""55"",""Tarif libellé"":""chambre double avec petit déjeuner"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,a80daa2c,adulte,par_nuit,20.00,EUR,À partir de | nuit/enfant,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""de21cbfb"",""Object_id"":""a80daa2c"",""Description"":"""",""Tarif Montant"":""20"",""Tarif libellé"":""nuit/enfant"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recvGLwzDSMSEwiXH,adulte,par_personne,30.00,EUR,À partir de | Repas | pers.,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""ad86cced"",""Object_id"":""recvGLwzDSMSEwiXH"",""Description"":""Repas"",""Tarif Montant"":""30"",""Tarif libellé"":""pers."",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recvGLwzDSMSEwiXH,adulte,par_personne,60.00,EUR,À partir de | chambre double/pers.,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""cd52d7aa"",""Object_id"":""recvGLwzDSMSEwiXH"",""Description"":"""",""Tarif Montant"":""60"",""Tarif libellé"":""chambre double/pers."",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recvGLwzDSMSEwiXH,adulte,par_personne,60.00,EUR,À partir de | pers./dortoir,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""e7800fa1"",""Object_id"":""recvGLwzDSMSEwiXH"",""Description"":"""",""Tarif Montant"":""60"",""Tarif libellé"":""pers./dortoir"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recvGLwzDSMSEwiXH,adulte,,40.00,EUR,À partir de | dortoir/enfant,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""cf6a2ac5"",""Object_id"":""recvGLwzDSMSEwiXH"",""Description"":"""",""Tarif Montant"":""40"",""Tarif libellé"":""dortoir/enfant"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,reczhuWwdniGCsFk9,adulte,,260.00,EUR,À partir de | Repas | chambre double avec petit déjeuner,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""d7c3c68a"",""Object_id"":""reczhuWwdniGCsFk9"",""Description"":""Repas"",""Tarif Montant"":""260"",""Tarif libellé"":""chambre double avec petit déjeuner"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,rec7A3PQcyu4JvIDU,adulte,par_semaine,500.00,EUR,À partir de | semaine,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""ba27a267"",""Object_id"":""rec7A3PQcyu4JvIDU"",""Description"":"""",""Tarif Montant"":""500"",""Tarif libellé"":""semaine"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,rec7A3PQcyu4JvIDU,adulte,par_personne,50.00,EUR,À partir de | par nuit en demi-pension (repas + petit déjeuner) | pers.,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""4fdebc91"",""Object_id"":""rec7A3PQcyu4JvIDU"",""Description"":""par nuit en demi-pension (repas + petit déjeuner)"",""Tarif Montant"":""50"",""Tarif libellé"":""pers."",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recC3g4FIKoa4HtNL,adulte,,16.00,EUR,À partir de | Repas,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""2f081e95"",""Object_id"":""recC3g4FIKoa4HtNL"",""Description"":""Repas"",""Tarif Montant"":""16"",""Tarif libellé"":"""",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recC3g4FIKoa4HtNL,adulte,par_personne,35.00,EUR,À partir de | par nuit en demi-pension (repas + petit déjeuner) | pers.,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""f859acd7"",""Object_id"":""recC3g4FIKoa4HtNL"",""Description"":""par nuit en demi-pension (repas + petit déjeuner)"",""Tarif Montant"":""35"",""Tarif libellé"":""pers."",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recN9vIKkkeiiy5xt,adulte,par_personne,80.00,EUR,À partir de | par nuit en demi-pension (repas + petit déjeuner) | chambre double/pers.,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""78b16069"",""Object_id"":""recN9vIKkkeiiy5xt"",""Description"":""par nuit en demi-pension (repas + petit déjeuner)"",""Tarif Montant"":""80"",""Tarif libellé"":""chambre double/pers."",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recN9vIKkkeiiy5xt,adulte,par_personne,75.00,EUR,À partir de | par nuit en demi-pension (repas + petit déjeuner) | pers./dortoir,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""f2a579c4"",""Object_id"":""recN9vIKkkeiiy5xt"",""Description"":""par nuit en demi-pension (repas + petit déjeuner)"",""Tarif Montant"":""75"",""Tarif libellé"":""pers./dortoir"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recwULghI2J0HRSLs,adulte,,30.00,EUR,À partir de | par nuit en demi-pension (repas + petit déjeuner) | enfant,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""249617dc"",""Object_id"":""recwULghI2J0HRSLs"",""Description"":""par nuit en demi-pension (repas + petit déjeuner)"",""Tarif Montant"":""30"",""Tarif libellé"":""enfant"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recwULghI2J0HRSLs,adulte,par_personne,55.00,EUR,À partir de | par nuit en demi-pension (repas + petit déjeuner) | pers.,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""b89aa3c3"",""Object_id"":""recwULghI2J0HRSLs"",""Description"":""par nuit en demi-pension (repas + petit déjeuner)"",""Tarif Montant"":""55"",""Tarif libellé"":""pers."",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,f782fb59,adulte,par_nuit,65.00,EUR,À partir de | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""2b8dd70f"",""Object_id"":""f782fb59"",""Description"":"""",""Tarif Montant"":""65"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,reczXMtCwsT2mUUG6,adulte,par_nuit,78.00,EUR,À partir de | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""505b5430"",""Object_id"":""reczXMtCwsT2mUUG6"",""Description"":"""",""Tarif Montant"":""78"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,6f97e1cf,adulte,par_nuit,155.00,EUR,À partir de | à partir de 2 nuits | week-end/nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""9c6ae400"",""Object_id"":""6f97e1cf"",""Description"":""à partir de 2 nuits"",""Tarif Montant"":""155"",""Tarif libellé"":""week-end/nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,6f97e1cf,adulte,par_nuit,130.00,EUR,À partir de | à partir de 2 nuits | semaine/nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""9bca68c1"",""Object_id"":""6f97e1cf"",""Description"":""à partir de 2 nuits"",""Tarif Montant"":""130"",""Tarif libellé"":""semaine/nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,5c24ed9e,adulte,,80.00,EUR,À partir de | chambre double avec petit déjeuner,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""74919708"",""Object_id"":""5c24ed9e"",""Description"":"""",""Tarif Montant"":""80"",""Tarif libellé"":""chambre double avec petit déjeuner"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,5c24ed9e,adulte,,35.00,EUR,À partir de | Repas,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""0723b9c7"",""Object_id"":""5c24ed9e"",""Description"":""Repas"",""Tarif Montant"":""35"",""Tarif libellé"":"""",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,0cfea8b6,adulte,,10.00,EUR,À partir de | article,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""edf44da7"",""Object_id"":""0cfea8b6"",""Description"":"""",""Tarif Montant"":""10"",""Tarif libellé"":""article"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,0cfea8b6,adulte,,30.00,EUR,À partir de | l'atelier,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""420a93f2"",""Object_id"":""0cfea8b6"",""Description"":""l'atelier"",""Tarif Montant"":""30"",""Tarif libellé"":"""",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,56570bad,adulte,par_nuit,135.00,EUR,À partir de | à partir de 2 nuits | semaine/nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""66422db3"",""Object_id"":""56570bad"",""Description"":""à partir de 2 nuits"",""Tarif Montant"":""135"",""Tarif libellé"":""semaine/nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,4fa4b5ab,adulte,par_nuit,189.00,EUR,À partir de | /nuit pour 2 personnes | bungalow/nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""6020f041"",""Object_id"":""4fa4b5ab"",""Description"":""/nuit pour 2 personnes"",""Tarif Montant"":""189"",""Tarif libellé"":""bungalow/nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
