feed,scope,collection,name,type,declared,observed,count,non_empty,empty,coverage_pct
hebergement,relation,PrestationProximites,ID,Edm.Int64,True,True,452,452,0,100.0
hebergement,relation,PrestationProximites,Ordre,Edm.Int64,True,True,452,452,0,100.0
hebergement,relation,PrestationProximites,SyndicObjectId,Edm.String,True,True,452,452,0,100.0
hebergement,relation,PrestationProximites,ThesCode,Edm.String,True,True,452,452,0,100.0
hebergement,relation,PrestationProximites,ThesID,Edm.Guid,True,True,452,452,0,100.0
hebergement,relation,PrestationProximites,ThesLibelle,Edm.String,True,True,452,452,0,100.0
hebergement,relation,PrestationProximites,ThesOrdre,Edm.Int64,True,True,452,452,0,100.0
hebergement,relation,PrestationProximites,ThesPicto,Edm.String,True,True,452,0,452,0.0
hebergement,relation,PrestationsActivites,ID,Edm.Int64,True,False,0,0,0,0
hebergement,relation,PrestationsActivites,Ordre,Edm.Int64,True,False,0,0,0,0
hebergement,relation,PrestationsActivites,SyndicObjectId,Edm.String,True,False,0,0,0,0
hebergement,relation,PrestationsActivites,ThesCode,Edm.String,True,False,0,0,0,0
hebergement,relation,PrestationsActivites,ThesID,Edm.Guid,True,False,0,0,0,0
hebergement,relation,PrestationsActivites,ThesLibelle,Edm.String,True,False,0,0,0,0
hebergement,relation,PrestationsActivites,ThesOrdre,Edm.Int32,True,False,0,0,0,0
hebergement,relation,PrestationsActivites,ThesPicto,Edm.String,True,False,0,0,0,0
hebergement,relation,PrestationsEquipementss,ID,Edm.Int64,True,True,1454,1454,0,100.0
hebergement,relation,PrestationsEquipementss,Ordre,Edm.Int64,True,True,1454,1454,0,100.0
hebergement,relation,PrestationsEquipementss,SyndicObjectId,Edm.String,True,True,1454,1454,0,100.0
hebergement,relation,PrestationsEquipementss,ThesCode,Edm.String,True,True,1454,1454,0,100.0
hebergement,relation,PrestationsEquipementss,ThesID,Edm.Guid,True,True,1454,1454,0,100.0
hebergement,relation,PrestationsEquipementss,ThesLibelle,Edm.String,True,True,1454,1454,0,100.0
hebergement,relation,PrestationsEquipementss,ThesOrdre,Edm.Int64,True,True,1454,1454,0,100.0
hebergement,relation,PrestationsEquipementss,ThesPicto,Edm.String,True,True,1454,0,1454,0.0
hebergement,relation,Reseauxsociauxs,codeembed,Edm.String,True,True,36,0,36,0.0
hebergement,relation,Reseauxsociauxs,ID,Edm.Int64,True,True,36,36,0,100.0
hebergement,relation,Reseauxsociauxs,Ordre,Edm.Int64,True,True,36,36,0,100.0
hebergement,relation,Reseauxsociauxs,SyndicObjectId,Edm.String,True,True,36,36,0,100.0
hebergement,relation,Reseauxsociauxs,Typedeplateforme.ThesCode,Edm.String,True,True,36,36,0,100.0
hebergement,relation,Reseauxsociauxs,Typedeplateforme.ThesID,Edm.Guid,True,True,36,36,0,100.0
hebergement,relation,Reseauxsociauxs,Typedeplateforme.ThesLibelle,Edm.String,True,True,36,36,0,100.0
hebergement,relation,Reseauxsociauxs,Typedeplateforme.ThesOrdre,Edm.Int32,True,True,36,36,0,100.0
hebergement,relation,Reseauxsociauxs,Typedeplateforme.ThesPicto,Edm.String,True,True,36,0,36,0.0
hebergement,relation,Reseauxsociauxs,URL,Edm.String,True,True,36,36,0,100.0
hebergement,relation,Reservations,ID,Edm.Int64,True,True,31,31,0,100.0
hebergement,relation,Reservations,Lien,Edm.String,True,True,31,31,0,100.0
hebergement,relation,Reservations,Listeplateforme.ThesCode,Edm.String,True,True,31,31,0,100.0
hebergement,relation,Reservations,Listeplateforme.ThesID,Edm.Guid,True,True,31,31,0,100.0
hebergement,relation,Reservations,Listeplateforme.ThesLibelle,Edm.String,True,True,31,31,0,100.0
hebergement,relation,Reservations,Listeplateforme.ThesOrdre,Edm.Int32,True,True,31,31,0,100.0
hebergement,relation,Reservations,Listeplateforme.ThesPicto,Edm.String,True,True,31,0,31,0.0
hebergement,relation,Reservations,Ordre,Edm.Int64,True,True,31,31,0,100.0
hebergement,relation,Reservations,SyndicObjectId,Edm.String,True,True,31,31,0,100.0
hebergement,relation,Structure,Address1,Edm.String,True,True,211,211,0,100.0
hebergement,relation,Structure,Address2,Edm.String,True,True,211,0,211,0.0
hebergement,relation,Structure,Address3,Edm.String,True,True,211,0,211,0.0
hebergement,relation,Structure,City,Edm.String,True,True,211,211,0,100.0
hebergement,relation,Structure,Country,Edm.String,True,True,211,0,211,0.0
hebergement,relation,Structure,Email,Edm.String,True,True,211,211,0,100.0
hebergement,relation,Structure,EmailName,Edm.String,True,True,211,0,211,0.0
hebergement,relation,Structure,Name,Edm.String,True,True,211,211,0,100.0
hebergement,relation,Structure,Phone,Edm.String,True,True,211,0,211,0.0
hebergement,relation,Structure,Postcode,Edm.String,True,True,211,211,0,100.0
hebergement,relation,Structure,SyndicStructureId,Edm.Guid,True,True,211,211,0,100.0
hebergement,relation,Structure,Url,Edm.String,True,True,211,0,211,0.0
hebergement,relation,Tarifs,complementtarifs,Edm.String,True,True,215,2,213,0.9
hebergement,relation,Tarifs,Datedebutaffichage,Edm.DateTime,True,True,215,209,6,97.2
hebergement,relation,Tarifs,Datedebutvalidite,Edm.DateTime,True,True,215,0,215,0.0
hebergement,relation,Tarifs,Datefinaffichage,Edm.DateTime,True,True,215,1,214,0.5
hebergement,relation,Tarifs,Datefinvalidite,Edm.DateTime,True,True,215,0,215,0.0
hebergement,relation,Tarifs,ID,Edm.Int64,True,True,215,215,0,100.0
hebergement,relation,Tarifs,IntituleTarifs,TourInSoft.V5.Syndication.Syndication_FSHebergementOTISud_1BE1FF22C4564D65B15EC83BC63F0644.ListeComplexType,False,True,40,0,40,0.0
hebergement,relation,Tarifs,IntituleTarifs.ThesCode,Edm.String,True,True,175,175,0,100.0
hebergement,relation,Tarifs,IntituleTarifs.ThesID,Edm.Guid,True,True,175,175,0,100.0
hebergement,relation,Tarifs,IntituleTarifs.ThesLibelle,Edm.String,True,True,175,175,0,100.0
hebergement,relation,Tarifs,IntituleTarifs.ThesOrdre,Edm.Int32,True,True,175,175,0,100.0
hebergement,relation,Tarifs,IntituleTarifs.ThesPicto,Edm.String,True,True,175,0,175,0.0
hebergement,relation,Tarifs,MaximumEuro,Edm.Decimal,True,True,215,207,8,96.3
hebergement,relation,Tarifs,MinimumEuro,Edm.Decimal,True,True,215,215,0,100.0
hebergement,relation,Tarifs,Nom,Edm.String,True,True,215,153,62,71.2
hebergement,relation,Tarifs,Nombredenuits,Edm.Double,True,True,215,0,215,0.0
hebergement,relation,Tarifs,Ordre,Edm.Int64,True,True,215,215,0,100.0
hebergement,relation,Tarifs,Saisonnalite,TourInSoft.V5.Syndication.Syndication_FSHebergementOTISud_1BE1FF22C4564D65B15EC83BC63F0644.ListeComplexType,False,True,215,0,215,0.0
hebergement,relation,Tarifs,Saisonnalite.ThesCode,Edm.String,True,False,0,0,0,0
hebergement,relation,Tarifs,Saisonnalite.ThesID,Edm.Guid,True,False,0,0,0,0
hebergement,relation,Tarifs,Saisonnalite.ThesLibelle,Edm.String,True,False,0,0,0,0
hebergement,relation,Tarifs,Saisonnalite.ThesOrdre,Edm.Int32,True,False,0,0,0,0
hebergement,relation,Tarifs,Saisonnalite.ThesPicto,Edm.String,True,False,0,0,0,0
hebergement,relation,Tarifs,SyndicObjectId,Edm.String,True,True,215,215,0,100.0
hebergement,relation,Thematiques,ID,Edm.Int64,True,True,140,140,0,100.0
hebergement,relation,Thematiques,Ordre,Edm.Int64,True,True,140,140,0,100.0
hebergement,relation,Thematiques,SyndicObjectId,Edm.String,True,True,140,140,0,100.0
hebergement,relation,Thematiques,ThesCode,Edm.String,True,True,140,140,0,100.0
hebergement,relation,Thematiques,ThesID,Edm.Guid,True,True,140,140,0,100.0
hebergement,relation,Thematiques,ThesLibelle,Edm.String,True,True,140,140,0,100.0
hebergement,relation,Thematiques,ThesOrdre,Edm.Int64,True,True,140,140,0,100.0
hebergement,relation,Thematiques,ThesPicto,Edm.String,True,True,140,0,140,0.0
hebergement,relation,TisTracking,CodeOffre,Edm.String,True,True,211,211,0,100.0
hebergement,relation,TisTracking,CodeStructure,Edm.String,True,True,211,211,0,100.0
hebergement,relation,TisTracking,CodeSyndication,Edm.String,True,True,211,211,0,100.0
hebergement,relation,TisTracking,SyndicObjectId,Edm.String,True,True,211,211,0,100.0
hebergement,relation,Videos,ID,Edm.Int64,True,False,0,0,0,0
hebergement,relation,Videos,IntegrerlavideosursonsitecopiercollerdeObjetouembedYoutubeouDailymotion,Edm.String,True,False,0,0,0,0
hebergement,relation,Videos,Licencecreativecommons,Edm.Boolean,True,False,0,0,0,0
hebergement,relation,Videos,Ordre,Edm.Int64,True,False,0,0,0,0
hebergement,relation,Videos,SyndicObjectId,Edm.String,True,False,0,0,0,0
hebergement,relation,Videos,URLvideo,Edm.String,True,False,0,0,0,0
hebergement,relation,Zoness,AdresseOrdre,Edm.Int64,True,True,633,633,0,100.0
hebergement,relation,Zoness,ID,Edm.Int64,True,True,633,633,0,100.0
hebergement,relation,Zoness,Ordre,Edm.Int64,True,True,633,633,0,100.0
hebergement,relation,Zoness,SyndicObjectId,Edm.String,True,True,633,633,0,100.0
hebergement,relation,Zoness,ZoneId,Edm.Int64,True,True,633,633,0,100.0
hebergement,relation,Zoness,ZoneLibelle,Edm.String,True,True,633,633,0,100.0
hebergement,relation,ZonesTypes,ID,Edm.Int64,True,True,1266,1266,0,100.0
hebergement,relation,ZonesTypes,SyndicObjectId,Edm.String,True,True,1266,1266,0,100.0
hebergement,relation,ZonesTypes,ZoneId,Edm.Int64,True,True,1266,1266,0,100.0
hebergement,relation,ZonesTypes,ZoneTypeId,Edm.Int64,True,True,1266,1266,0,100.0
hebergement,relation,ZonesTypes,ZoneTypeLibelle,Edm.String,True,True,1266,1266,0,100.0
information_service,object,,AccueilPMR,Edm.Boolean,True,True,5,5,0,100.0
information_service,object,,Adresse1,Edm.String,True,True,5,5,0,100.0
information_service,object,,Adresse2,Edm.String,True,True,5,0,5,0.0
information_service,object,,Adresse3,Edm.String,True,True,5,0,5,0.0
information_service,object,,Bureau.ThesCode,Edm.String,True,True,5,5,0,100.0
information_service,object,,Bureau.ThesID,Edm.Guid,True,True,5,5,0,100.0
information_service,object,,Bureau.ThesLibelle,Edm.String,True,True,5,5,0,100.0
information_service,object,,Bureau.ThesOrdre,Edm.Int32,True,True,5,5,0,100.0
information_service,object,,Bureau.ThesPicto,Edm.String,True,True,5,0,5,0.0
information_service,object,,ClassificationCategorie.ThesCode,Edm.String,True,True,5,5,0,100.0
information_service,object,,ClassificationCategorie.ThesID,Edm.Guid,True,True,5,5,0,100.0
information_service,object,,ClassificationCategorie.ThesLibelle,Edm.String,True,True,5,5,0,100.0
information_service,object,,ClassificationCategorie.ThesOrdre,Edm.Int32,True,True,5,5,0,100.0
information_service,object,,ClassificationCategorie.ThesPicto,Edm.String,True,True,5,0,5,0.0
information_service,object,,ClassificationType.ThesCode,Edm.String,True,True,5,5,0,100.0
information_service,object,,ClassificationType.ThesID,Edm.Guid,True,True,5,5,0,100.0
information_service,object,,ClassificationType.ThesLibelle,Edm.String,True,True,5,5,0,100.0
information_service,object,,ClassificationType.ThesOrdre,Edm.Int32,True,True,5,5,0,100.0
information_service,object,,ClassificationType.ThesPicto,Edm.String,True,True,5,0,5,0.0
information_service,object,,CodeINSEE,Edm.String,True,True,5,5,0,100.0
information_service,object,,CodePostal,Edm.String,True,True,5,5,0,100.0
information_service,object,,Commune,Edm.String,True,True,5,5,0,100.0
information_service,object,,GmapLatitude,Edm.String,True,True,5,5,0,100.0
information_service,object,,GmapLongitude,Edm.String,True,True,5,5,0,100.0
information_service,object,,IdentifiantSoubik,Edm.String,True,True,5,5,0,100.0
information_service,object,,Lieudit,TourInSoft.V5.Syndication.Syndication_FSINFORMATIONSERVICETOURISTIQUEOTISud_D905048B2AB54600A93495C912DD8CB4.ListeComplexType,False,True,4,0,4,0.0
information_service,object,,Lieudit.ThesCode,Edm.String,True,True,1,1,0,100.0
information_service,object,,Lieudit.ThesID,Edm.Guid,True,True,1,1,0,100.0
information_service,object,,Lieudit.ThesLibelle,Edm.String,True,True,1,1,0,100.0
information_service,object,,Lieudit.ThesOrdre,Edm.Int32,True,True,1,1,0,100.0
information_service,object,,Lieudit.ThesPicto,Edm.String,True,True,1,0,1,0.0
information_service,object,,Nometablissement,Edm.String,True,True,5,5,0,100.0
information_service,object,,ObjectTypeFix,Edm.String,True,True,5,5,0,100.0
information_service,object,,ObjectTypeName,Edm.String,True,True,5,5,0,100.0
information_service,object,,Published,Edm.DateTime,True,True,5,5,0,100.0
information_service,object,,RaisonSociale,Edm.String,True,True,5,1,4,20.0
information_service,object,,SIRET,Edm.String,True,True,5,5,0,100.0
information_service,object,,SyndicObjectID,Edm.String,True,True,5,5,0,100.0
information_service,object,,SyndicObjectName,Edm.String,True,True,5,5,0,100.0
information_service,object,,SyndicObjectOrder,Edm.Int64,True,True,5,5,0,100.0
information_service,object,,SyndicStructureId,Edm.Guid,True,True,5,5,0,100.0
information_service,object,,TIS_TRACKING_LISTING_OFFRE,Edm.String,True,True,5,5,0,100.0
information_service,object,,TIS_TRACKING_OFFRE,Edm.String,True,True,5,5,0,100.0
information_service,object,,Updated,Edm.DateTime,True,True,5,5,0,100.0
information_service,relation,Chaines,Groupe,TourInSoft.V5.Syndication.Syndication_FSINFORMATIONSERVICETOURISTIQUEOTISud_D905048B2AB54600A93495C912DD8CB4.ListeComplexType,False,True,1,0,1,0.0
information_service,relation,Chaines,Groupe.ThesCode,Edm.String,True,False,0,0,0,0
information_service,relation,Chaines,Groupe.ThesID,Edm.Guid,True,False,0,0,0,0
information_service,relation,Chaines,Groupe.ThesLibelle,Edm.String,True,False,0,0,0,0
information_service,relation,Chaines,Groupe.ThesOrdre,Edm.Int32,True,False,0,0,0,0
information_service,relation,Chaines,Groupe.ThesPicto,Edm.String,True,False,0,0,0,0
information_service,relation,Chaines,ID,Edm.Int64,True,True,1,1,0,100.0
information_service,relation,Chaines,Ordre,Edm.Int64,True,True,1,1,0,100.0
information_service,relation,Chaines,Reseaux,TourInSoft.V5.Syndication.Syndication_FSINFORMATIONSERVICETOURISTIQUEOTISud_D905048B2AB54600A93495C912DD8CB4.ListeComplexType,False,True,1,0,1,0.0
information_service,relation,Chaines,Reseaux.ThesCode,Edm.String,True,False,0,0,0,0
information_service,relation,Chaines,Reseaux.ThesID,Edm.Guid,True,False,0,0,0,0
information_service,relation,Chaines,Reseaux.ThesLibelle,Edm.String,True,False,0,0,0,0
information_service,relation,Chaines,Reseaux.ThesOrdre,Edm.Int32,True,False,0,0,0,0
information_service,relation,Chaines,Reseaux.ThesPicto,Edm.String,True,False,0,0,0,0
information_service,relation,Chaines,SyndicObjectId,Edm.String,True,True,1,1,0,100.0
information_service,relation,ClassificationSousCategorieInfoServs,ID,Edm.Int64,True,True,4,4,0,100.0
information_service,relation,ClassificationSousCategorieInfoServs,Ordre,Edm.Int64,True,True,4,4,0,100.0
information_service,relation,ClassificationSousCategorieInfoServs,SyndicObjectId,Edm.String,True,True,4,4,0,100.0
information_service,relation,ClassificationSousCategorieInfoServs,ThesCode,Edm.String,True,True,4,4,0,100.0
information_service,relation,ClassificationSousCategorieInfoServs,ThesID,Edm.Guid,True,True,4,4,0,100.0
information_service,relation,ClassificationSousCategorieInfoServs,ThesLibelle,Edm.String,True,True,4,4,0,100.0
information_service,relation,ClassificationSousCategorieInfoServs,ThesOrdre,Edm.Int64,True,True,4,4,0,100.0
information_service,relation,ClassificationSousCategorieInfoServs,ThesPicto,Edm.String,True,True,4,0,4,0.0
information_service,relation,ClassificationSousCategorieOrgs,ID,Edm.Int64,True,True,1,1,0,100.0
information_service,relation,ClassificationSousCategorieOrgs,Ordre,Edm.Int64,True,True,1,1,0,100.0
information_service,relation,ClassificationSousCategorieOrgs,SyndicObjectId,Edm.String,True,True,1,1,0,100.0
information_service,relation,ClassificationSousCategorieOrgs,ThesCode,Edm.String,True,True,1,1,0,100.0
information_service,relation,ClassificationSousCategorieOrgs,ThesID,Edm.Guid,True,True,1,1,0,100.0
information_service,relation,ClassificationSousCategorieOrgs,ThesLibelle,Edm.String,True,True,1,1,0,100.0
information_service,relation,ClassificationSousCategorieOrgs,ThesOrdre,Edm.Int64,True,True,1,1,0,100.0
information_service,relation,ClassificationSousCategorieOrgs,ThesPicto,Edm.String,True,True,1,0,1,0.0
information_service,relation,ClassificationSousCategorieTourAffs,ID,Edm.Int64,True,False,0,0,0,0
information_service,relation,ClassificationSousCategorieTourAffs,Ordre,Edm.Int64,True,False,0,0,0,0
information_service,relation,ClassificationSousCategorieTourAffs,SyndicObjectId,Edm.String,True,False,0,0,0,0
information_service,relation,ClassificationSousCategorieTourAffs,ThesCode,Edm.String,True,False,0,0,0,0
information_service,relation,ClassificationSousCategorieTourAffs,ThesID,Edm.Guid,True,False,0,0,0,0
information_service,relation,ClassificationSousCategorieTourAffs,ThesLibelle,Edm.String,True,False,0,0,0,0
information_service,relation,ClassificationSousCategorieTourAffs,ThesOrdre,Edm.Int32,True,False,0,0,0,0
information_service,relation,ClassificationSousCategorieTourAffs,ThesPicto,Edm.String,True,False,0,0,0,0
information_service,relation,Descriptifaccess,Descriptifduplandacces,Edm.String,True,True,5,3,2,60.0
information_service,relation,Descriptifaccess,ID,Edm.Int64,True,True,5,5,0,100.0
information_service,relation,Descriptifaccess,Ordre,Edm.Int64,True,True,5,5,0,100.0
information_service,relation,Descriptifaccess,SyndicObjectId,Edm.String,True,True,5,5,0,100.0
information_service,relation,Descriptifss,Accroche,Edm.String,True,True,5,5,0,100.0
information_service,relation,Descriptifss,Descriptioncommerciale,Edm.String,True,True,5,5,0,100.0
information_service,relation,Descriptifss,ID,Edm.Int64,True,True,5,5,0,100.0
information_service,relation,Descriptifss,Ordre,Edm.Int64,True,True,5,5,0,100.0
information_service,relation,Descriptifss,SyndicObjectId,Edm.String,True,True,5,5,0,100.0
information_service,relation,Fichiers,DocumentFichier.Credit,Edm.String,True,False,0,0,0,0
information_service,relation,Fichiers,DocumentFichier.MediaID,Edm.Guid,True,False,0,0,0,0
information_service,relation,Fichiers,DocumentFichier.Titre,Edm.String,True,False,0,0,0,0
information_service,relation,Fichiers,DocumentFichier.Url,Edm.String,True,False,0,0,0,0
information_service,relation,Fichiers,ID,Edm.Int64,True,False,0,0,0,0
information_service,relation,Fichiers,Ordre,Edm.Int64,True,False,0,0,0,0
information_service,relation,Fichiers,SyndicObjectId,Edm.String,True,False,0,0,0,0
information_service,relation,Handicaps,ID,Edm.Int64,True,False,0,0,0,0
information_service,relation,Handicaps,Ordre,Edm.Int64,True,False,0,0,0,0
information_service,relation,Handicaps,SyndicObjectId,Edm.String,True,False,0,0,0,0
information_service,relation,Handicaps,ThesCode,Edm.String,True,False,0,0,0,0
information_service,relation,Handicaps,ThesID,Edm.Guid,True,False,0,0,0,0
information_service,relation,Handicaps,ThesLibelle,Edm.String,True,False,0,0,0,0
information_service,relation,Handicaps,ThesOrdre,Edm.Int32,True,False,0,0,0,0
information_service,relation,Handicaps,ThesPicto,Edm.String,True,False,0,0,0,0
information_service,relation,Labels,ID,Edm.Int64,True,True,4,4,0,100.0
information_service,relation,Labels,Ordre,Edm.Int64,True,True,4,4,0,100.0
information_service,relation,Labels,SyndicObjectId,Edm.String,True,True,4,4,0,100.0
information_service,relation,Labels,ThesCode,Edm.String,True,True,4,4,0,100.0
information_service,relation,Labels,ThesID,Edm.Guid,True,True,4,4,0,100.0
information_service,relation,Labels,ThesLibelle,Edm.String,True,True,4,4,0,100.0
information_service,relation,Labels,ThesOrdre,Edm.Int64,True,True,4,4,0,100.0
information_service,relation,Labels,ThesPicto,Edm.String,True,True,4,0,4,0.0
information_service,relation,LanguesParleess,ID,Edm.Int64,True,True,13,13,0,100.0
information_service,relation,LanguesParleess,Ordre,Edm.Int64,True,True,13,13,0,100.0
information_service,relation,LanguesParleess,SyndicObjectId,Edm.String,True,True,13,13,0,100.0
information_service,relation,LanguesParleess,ThesCode,Edm.String,True,True,13,13,0,100.0
information_service,relation,LanguesParleess,ThesID,Edm.Guid,True,True,13,13,0,100.0
information_service,relation,LanguesParleess,ThesLibelle,Edm.String,True,True,13,13,0,100.0
information_service,relation,LanguesParleess,ThesOrdre,Edm.Int64,True,True,13,13,0,100.0
information_service,relation,LanguesParleess,ThesPicto,Edm.String,True,True,13,0,13,0.0
information_service,relation,Localisations,ID,Edm.Int64,True,True,4,4,0,100.0
information_service,relation,Localisations,Ordre,Edm.Int64,True,True,4,4,0,100.0
information_service,relation,Localisations,SyndicObjectId,Edm.String,True,True,4,4,0,100.0
information_service,relation,Localisations,ThesCode,Edm.String,True,True,4,4,0,100.0
information_service,relation,Localisations,ThesID,Edm.Guid,True,True,4,4,0,100.0
information_service,relation,Localisations,ThesLibelle,Edm.String,True,True,4,4,0,100.0
information_service,relation,Localisations,ThesOrdre,Edm.Int64,True,True,4,4,0,100.0
information_service,relation,Localisations,ThesPicto,Edm.String,True,True,4,0,4,0.0
information_service,relation,Marques,ID,Edm.Int64,True,True,5,5,0,100.0
information_service,relation,Marques,Ordre,Edm.Int64,True,True,5,5,0,100.0
information_service,relation,Marques,SyndicObjectId,Edm.String,True,True,5,5,0,100.0
information_service,relation,ModesPaiements,ID,Edm.Int64,True,False,0,0,0,0
information_service,relation,ModesPaiements,Ordre,Edm.Int64,True,False,0,0,0,0
information_service,relation,ModesPaiements,SyndicObjectId,Edm.String,True,False,0,0,0,0
information_service,relation,ModesPaiements,ThesCode,Edm.String,True,False,0,0,0,0
information_service,relation,ModesPaiements,ThesID,Edm.Guid,True,False,0,0,0,0
information_service,relation,ModesPaiements,ThesLibelle,Edm.String,True,False,0,0,0,0
information_service,relation,ModesPaiements,ThesOrdre,Edm.Int32,True,False,0,0,0,0
information_service,relation,ModesPaiements,ThesPicto,Edm.String,True,False,0,0,0,0
information_service,relation,Moyencommunications,Complementdinformations,Edm.String,True,True,17,0,17,0.0
information_service,relation,Moyencommunications,Coordonnees,Edm.String,True,True,17,17,0,100.0
information_service,relation,Moyencommunications,ID,Edm.Int64,True,True,17,17,0,100.0
information_service,relation,Moyencommunications,Moyendecommunication,TourInSoft.V5.Syndication.Syndication_FSINFORMATIONSERVICETOURISTIQUEOTISud_D905048B2AB54600A93495C912DD8CB4.ListeComplexType,False,True,4,0,4,0.0
information_service,relation,Moyencommunications,Moyendecommunication.ThesCode,Edm.String,True,True,13,13,0,100.0
information_service,relation,Moyencommunications,Moyendecommunication.ThesID,Edm.Guid,True,True,13,13,0,100.0
information_service,relation,Moyencommunications,Moyendecommunication.ThesLibelle,Edm.String,True,True,13,13,0,100.0
information_service,relation,Moyencommunications,Moyendecommunication.ThesOrdre,Edm.Int32,True,True,13,13,0,100.0
information_service,relation,Moyencommunications,Moyendecommunication.ThesPicto,Edm.String,True,True,13,0,13,0.0
information_service,relation,Moyencommunications,Ordre,Edm.Int64,True,True,17,17,0,100.0
information_service,relation,Moyencommunications,SyndicObjectId,Edm.String,True,True,17,17,0,100.0
information_service,relation,Moyencommunications,Typedecoordonnees.ThesCode,Edm.String,True,True,17,17,0,100.0
information_service,relation,Moyencommunications,Typedecoordonnees.ThesID,Edm.Guid,True,True,17,17,0,100.0
information_service,relation,Moyencommunications,Typedecoordonnees.ThesLibelle,Edm.String,True,True,17,17,0,100.0
information_service,relation,Moyencommunications,Typedecoordonnees.ThesOrdre,Edm.Int32,True,True,17,17,0,100.0
information_service,relation,Moyencommunications,Typedecoordonnees.ThesPicto,Edm.String,True,True,17,0,17,0.0
information_service,relation,PeriodeOuvertures,Datedebut,Edm.DateTime,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,Datefin,Edm.DateTime,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,dimancheheuredebut1,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,dimancheheuredebut2,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,dimancheheurefin1,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,dimancheheurefin2,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,heuredebut1,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,heuredebut2,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,heurefin1,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,heurefin2,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,ID,Edm.Int64,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,jeudiheuredebut1,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,jeudiheuredebut2,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,jeudiheurefin1,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,jeudiheurefin2,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,lundiheuredebut1,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,lundiheuredebut2,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,lundiheurefin1,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,lundiheurefin2,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,mardiheuredebut1,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,mardiheuredebut2,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,mardiheurefin1,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,mardiheurefin2,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,mercrediheuredebut1,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,mercrediheuredebut2,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,mercrediheurefin1,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,mercrediheurefin2,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,Ordre,Edm.Int64,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,Precisionssurlesfermetures,Edm.String,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,Precisionssurlesouvertures,Edm.String,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,samediheuredebut1,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,samediheuredebut2,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,samediheurefin1,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,samediheurefin2,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,SyndicObjectId,Edm.String,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,vendrediheuredebut1,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,vendrediheuredebut2,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,vendrediheurefin1,Edm.Time,True,False,0,0,0,0
information_service,relation,PeriodeOuvertures,vendrediheurefin2,Edm.Time,True,False,0,0,0,0
information_service,relation,Photos,Datedefindutilisation,Edm.DateTime,True,True,20,0,20,0.0
information_service,relation,Photos,ID,Edm.Int64,True,True,20,20,0,100.0
information_service,relation,Photos,Licencecreativecommons,Edm.Boolean,True,True,20,0,20,0.0
information_service,relation,Photos,Ordre,Edm.Int64,True,True,20,20,0,100.0
information_service,relation,Photos,Photo.Credit,Edm.String,True,True,20,20,0,100.0
information_service,relation,Photos,Photo.MediaID,Edm.Guid,True,True,20,20,0,100.0
information_service,relation,Photos,Photo.Titre,Edm.String,True,True,20,20,0,100.0
information_service,relation,Photos,Photo.Url,Edm.String,True,True,20,20,0,100.0
