feed,path,scope,collection,name,edm_type,declared,observed,observed_count,non_empty_count,empty_count,coverage_pct,present_in_feed_count,reuse_class,coverage_status,mapping_status,evidence
information_service,PrestationsActivites.ThesID,relation,PrestationsActivites,ThesID,Edm.Guid,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/information_service.json
information_service,PrestationsActivites.ThesLibelle,relation,PrestationsActivites,ThesLibelle,Edm.String,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/information_service.json
information_service,PrestationsActivites.ThesOrdre,relation,PrestationsActivites,ThesOrdre,Edm.Int32,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/information_service.json
information_service,PrestationsActivites.ThesPicto,relation,PrestationsActivites,ThesPicto,Edm.String,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/information_service.json
information_service,PrestationsEquipementss.ID,relation,PrestationsEquipementss,ID,Edm.Int64,True,True,3,3,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,PrestationsEquipementss.Ordre,relation,PrestationsEquipementss,Ordre,Edm.Int64,True,True,3,3,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,PrestationsEquipementss.SyndicObjectId,relation,PrestationsEquipementss,SyndicObjectId,Edm.String,True,True,3,3,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,PrestationsEquipementss.ThesCode,relation,PrestationsEquipementss,ThesCode,Edm.String,True,True,3,3,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,PrestationsEquipementss.ThesID,relation,PrestationsEquipementss,ThesID,Edm.Guid,True,True,3,3,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,PrestationsEquipementss.ThesLibelle,relation,PrestationsEquipementss,ThesLibelle,Edm.String,True,True,3,3,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,PrestationsEquipementss.ThesOrdre,relation,PrestationsEquipementss,ThesOrdre,Edm.Int64,True,True,3,3,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,PrestationsEquipementss.ThesPicto,relation,PrestationsEquipementss,ThesPicto,Edm.String,True,True,3,0,3,0.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,Structure.Address1,relation,Structure,Address1,Edm.String,True,True,5,5,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,Structure.Address2,relation,Structure,Address2,Edm.String,True,True,5,0,5,0.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,Structure.Address3,relation,Structure,Address3,Edm.String,True,True,5,0,5,0.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,Structure.City,relation,Structure,City,Edm.String,True,True,5,5,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,Structure.Country,relation,Structure,Country,Edm.String,True,True,5,0,5,0.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,Structure.Email,relation,Structure,Email,Edm.String,True,True,5,5,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,Structure.EmailName,relation,Structure,EmailName,Edm.String,True,True,5,0,5,0.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,Structure.Name,relation,Structure,Name,Edm.String,True,True,5,5,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,Structure.Phone,relation,Structure,Phone,Edm.String,True,True,5,0,5,0.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,Structure.Postcode,relation,Structure,Postcode,Edm.String,True,True,5,5,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,Structure.SyndicStructureId,relation,Structure,SyndicStructureId,Edm.Guid,True,True,5,5,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,Structure.Url,relation,Structure,Url,Edm.String,True,True,5,0,5,0.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,Thematiques.ID,relation,Thematiques,ID,Edm.Int64,True,True,3,3,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,Thematiques.Ordre,relation,Thematiques,Ordre,Edm.Int64,True,True,3,3,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,Thematiques.SyndicObjectId,relation,Thematiques,SyndicObjectId,Edm.String,True,True,3,3,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,Thematiques.ThesCode,relation,Thematiques,ThesCode,Edm.String,True,True,3,3,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,Thematiques.ThesID,relation,Thematiques,ThesID,Edm.Guid,True,True,3,3,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,Thematiques.ThesLibelle,relation,Thematiques,ThesLibelle,Edm.String,True,True,3,3,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,Thematiques.ThesOrdre,relation,Thematiques,ThesOrdre,Edm.Int64,True,True,3,3,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,Thematiques.ThesPicto,relation,Thematiques,ThesPicto,Edm.String,True,True,3,0,3,0.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,TisTracking.CodeOffre,relation,TisTracking,CodeOffre,Edm.String,True,True,5,5,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,TisTracking.CodeStructure,relation,TisTracking,CodeStructure,Edm.String,True,True,5,5,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,TisTracking.CodeSyndication,relation,TisTracking,CodeSyndication,Edm.String,True,True,5,5,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,TisTracking.SyndicObjectId,relation,TisTracking,SyndicObjectId,Edm.String,True,True,5,5,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/information_service.json
information_service,Typeequipements.ID,relation,Typeequipements,ID,Edm.Int64,True,True,5,5,0,100.0,4,shared,observed_source,unclassified,source-schemas/information_service.json
information_service,Typeequipements.Ordre,relation,Typeequipements,Ordre,Edm.Int64,True,True,5,5,0,100.0,4,shared,observed_source,unclassified,source-schemas/information_service.json
information_service,Typeequipements.SyndicObjectId,relation,Typeequipements,SyndicObjectId,Edm.String,True,True,5,5,0,100.0,4,shared,observed_source,unclassified,source-schemas/information_service.json
information_service,Typeequipements.Typedactivite.ThesCode,relation,Typeequipements,Typedactivite.ThesCode,Edm.String,True,True,5,5,0,100.0,4,shared,observed_source,unclassified,source-schemas/information_service.json
information_service,Typeequipements.Typedactivite.ThesID,relation,Typeequipements,Typedactivite.ThesID,Edm.Guid,True,True,5,5,0,100.0,4,shared,observed_source,unclassified,source-schemas/information_service.json
information_service,Typeequipements.Typedactivite.ThesLibelle,relation,Typeequipements,Typedactivite.ThesLibelle,Edm.String,True,True,5,5,0,100.0,4,shared,observed_source,unclassified,source-schemas/information_service.json
information_service,Typeequipements.Typedactivite.ThesOrdre,relation,Typeequipements,Typedactivite.ThesOrdre,Edm.Int32,True,True,5,5,0,100.0,4,shared,observed_source,unclassified,source-schemas/information_service.json
information_service,Typeequipements.Typedactivite.ThesPicto,relation,Typeequipements,Typedactivite.ThesPicto,Edm.String,True,True,5,0,5,0.0,4,shared,observed_source,unclassified,source-schemas/information_service.json
information_service,Videos.ID,relation,Videos,ID,Edm.Int64,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/information_service.json
information_service,Videos.IntegrerlavideosursonsitecopiercollerdeObjetouembedYoutubeouDailymotion,relation,Videos,IntegrerlavideosursonsitecopiercollerdeObjetouembedYoutubeouDailymotion,Edm.String,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/information_service.json
information_service,Videos.Licencecreativecommons,relation,Videos,Licencecreativecommons,Edm.Boolean,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/information_service.json
information_service,Videos.Ordre,relation,Videos,Ordre,Edm.Int64,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/information_service.json
information_service,Videos.SyndicObjectId,relation,Videos,SyndicObjectId,Edm.String,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/information_service.json
information_service,Videos.URLvideo,relation,Videos,URLvideo,Edm.String,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/information_service.json
loisir_plein_air,object.AccueilPMR,object,,AccueilPMR,Edm.Boolean,True,True,28,28,0,100.0,4,shared,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.Adresse1,object,,Adresse1,Edm.String,True,True,28,28,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.Adresse2,object,,Adresse2,Edm.String,True,True,28,1,27,3.6,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.Adresse3,object,,Adresse3,Edm.String,True,True,28,0,28,0.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.Bureau.ThesCode,object,,Bureau.ThesCode,Edm.String,True,True,28,28,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.Bureau.ThesID,object,,Bureau.ThesID,Edm.Guid,True,True,28,28,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.Bureau.ThesLibelle,object,,Bureau.ThesLibelle,Edm.String,True,True,28,28,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.Bureau.ThesOrdre,object,,Bureau.ThesOrdre,Edm.Int32,True,True,28,28,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.Bureau.ThesPicto,object,,Bureau.ThesPicto,Edm.String,True,True,28,0,28,0.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.ClassificationType,object,,ClassificationType,TourInSoft.V5.Syndication.Syndication_FSLOISIRPLEINAIROTISud_31DBCC3F13FB4F7F83F097C9AA2C5DC1.ListeComplexType,False,True,1,0,1,0.0,2,shared,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.ClassificationType.ThesCode,object,,ClassificationType.ThesCode,Edm.String,True,True,27,27,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.ClassificationType.ThesID,object,,ClassificationType.ThesID,Edm.Guid,True,True,27,27,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.ClassificationType.ThesLibelle,object,,ClassificationType.ThesLibelle,Edm.String,True,True,27,27,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.ClassificationType.ThesOrdre,object,,ClassificationType.ThesOrdre,Edm.Int32,True,True,27,27,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.ClassificationType.ThesPicto,object,,ClassificationType.ThesPicto,Edm.String,True,True,27,0,27,0.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.CodeINSEE,object,,CodeINSEE,Edm.String,True,True,28,28,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.CodePostal,object,,CodePostal,Edm.String,True,True,28,28,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.Commune,object,,Commune,Edm.String,True,True,28,28,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.GmapLatitude,object,,GmapLatitude,Edm.String,True,True,28,27,1,96.4,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.GmapLongitude,object,,GmapLongitude,Edm.String,True,True,28,27,1,96.4,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.IdentifiantSoubik,object,,IdentifiantSoubik,Edm.String,True,True,28,27,1,96.4,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.Lieudit,object,,Lieudit,TourInSoft.V5.Syndication.Syndication_FSLOISIRPLEINAIROTISud_31DBCC3F13FB4F7F83F097C9AA2C5DC1.ListeComplexType,False,True,21,0,21,0.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.Lieudit.ThesCode,object,,Lieudit.ThesCode,Edm.String,True,True,7,7,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.Lieudit.ThesID,object,,Lieudit.ThesID,Edm.Guid,True,True,7,7,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.Lieudit.ThesLibelle,object,,Lieudit.ThesLibelle,Edm.String,True,True,7,7,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.Lieudit.ThesOrdre,object,,Lieudit.ThesOrdre,Edm.Int32,True,True,7,7,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.Lieudit.ThesPicto,object,,Lieudit.ThesPicto,Edm.String,True,True,7,0,7,0.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.Nometablissement,object,,Nometablissement,Edm.String,True,True,28,28,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.ObjectTypeFix,object,,ObjectTypeFix,Edm.String,True,True,28,28,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.ObjectTypeName,object,,ObjectTypeName,Edm.String,True,True,28,28,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.Published,object,,Published,Edm.DateTime,True,True,28,28,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.RaisonSociale,object,,RaisonSociale,Edm.String,True,True,28,17,11,60.7,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.SIRET,object,,SIRET,Edm.String,True,True,28,27,1,96.4,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.Surreservation,object,,Surreservation,Edm.Boolean,True,True,28,0,28,0.0,3,shared,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.SyndicObjectID,object,,SyndicObjectID,Edm.String,True,True,28,28,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.SyndicObjectName,object,,SyndicObjectName,Edm.String,True,True,28,28,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.SyndicObjectOrder,object,,SyndicObjectOrder,Edm.Int64,True,True,28,28,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.SyndicStructureId,object,,SyndicStructureId,Edm.Guid,True,True,28,28,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.TIS_TRACKING_LISTING_OFFRE,object,,TIS_TRACKING_LISTING_OFFRE,Edm.String,True,True,28,28,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.TIS_TRACKING_OFFRE,object,,TIS_TRACKING_OFFRE,Edm.String,True,True,28,28,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,object.Updated,object,,Updated,Edm.DateTime,True,True,28,28,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,Capacites.Capacite,relation,Capacites,Capacite,Edm.Double,True,True,12,10,2,83.3,2,shared,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,Capacites.ID,relation,Capacites,ID,Edm.Int64,True,True,12,12,0,100.0,4,shared,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,Capacites.Ordre,relation,Capacites,Ordre,Edm.Int64,True,True,12,12,0,100.0,4,shared,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,Capacites.SyndicObjectId,relation,Capacites,SyndicObjectId,Edm.String,True,True,12,12,0,100.0,4,shared,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,Chaines.Groupe,relation,Chaines,Groupe,TourInSoft.V5.Syndication.Syndication_FSLOISIRPLEINAIROTISud_31DBCC3F13FB4F7F83F097C9AA2C5DC1.ListeComplexType,False,True,3,0,3,0.0,5,shared,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,Chaines.Groupe.ThesCode,relation,Chaines,Groupe.ThesCode,Edm.String,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,Chaines.Groupe.ThesID,relation,Chaines,Groupe.ThesID,Edm.Guid,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,Chaines.Groupe.ThesLibelle,relation,Chaines,Groupe.ThesLibelle,Edm.String,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,Chaines.Groupe.ThesOrdre,relation,Chaines,Groupe.ThesOrdre,Edm.Int32,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,Chaines.Groupe.ThesPicto,relation,Chaines,Groupe.ThesPicto,Edm.String,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,Chaines.ID,relation,Chaines,ID,Edm.Int64,True,True,3,3,0,100.0,5,shared,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,Chaines.Ordre,relation,Chaines,Ordre,Edm.Int64,True,True,3,3,0,100.0,5,shared,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,Chaines.Reseaux,relation,Chaines,Reseaux,TourInSoft.V5.Syndication.Syndication_FSLOISIRPLEINAIROTISud_31DBCC3F13FB4F7F83F097C9AA2C5DC1.ListeComplexType,False,True,3,0,3,0.0,5,shared,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,Chaines.Reseaux.ThesCode,relation,Chaines,Reseaux.ThesCode,Edm.String,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,Chaines.Reseaux.ThesID,relation,Chaines,Reseaux.ThesID,Edm.Guid,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,Chaines.Reseaux.ThesLibelle,relation,Chaines,Reseaux.ThesLibelle,Edm.String,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,Chaines.Reseaux.ThesOrdre,relation,Chaines,Reseaux.ThesOrdre,Edm.Int32,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,Chaines.Reseaux.ThesPicto,relation,Chaines,Reseaux.ThesPicto,Edm.String,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,Chaines.SyndicObjectId,relation,Chaines,SyndicObjectId,Edm.String,True,True,3,3,0,100.0,5,shared,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriess.ID,relation,ClassificationCategoriess,ID,Edm.Int64,True,True,34,34,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriess.Ordre,relation,ClassificationCategoriess,Ordre,Edm.Int64,True,True,34,34,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriess.SyndicObjectId,relation,ClassificationCategoriess,SyndicObjectId,Edm.String,True,True,34,34,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriess.ThesCode,relation,ClassificationCategoriess,ThesCode,Edm.String,True,True,34,34,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriess.ThesID,relation,ClassificationCategoriess,ThesID,Edm.Guid,True,True,34,34,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriess.ThesLibelle,relation,ClassificationCategoriess,ThesLibelle,Edm.String,True,True,34,34,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriess.ThesOrdre,relation,ClassificationCategoriess,ThesOrdre,Edm.Int64,True,True,34,34,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriess.ThesPicto,relation,ClassificationCategoriess,ThesPicto,Edm.String,True,True,34,0,34,0.0,1,feed_specific,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriesSousCategorieAdrenalines.ID,relation,ClassificationCategoriesSousCategorieAdrenalines,ID,Edm.Int64,True,True,12,12,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriesSousCategorieAdrenalines.Ordre,relation,ClassificationCategoriesSousCategorieAdrenalines,Ordre,Edm.Int64,True,True,12,12,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriesSousCategorieAdrenalines.SyndicObjectId,relation,ClassificationCategoriesSousCategorieAdrenalines,SyndicObjectId,Edm.String,True,True,12,12,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriesSousCategorieAdrenalines.ThesCode,relation,ClassificationCategoriesSousCategorieAdrenalines,ThesCode,Edm.String,True,True,12,12,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriesSousCategorieAdrenalines.ThesID,relation,ClassificationCategoriesSousCategorieAdrenalines,ThesID,Edm.Guid,True,True,12,12,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriesSousCategorieAdrenalines.ThesLibelle,relation,ClassificationCategoriesSousCategorieAdrenalines,ThesLibelle,Edm.String,True,True,12,12,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriesSousCategorieAdrenalines.ThesOrdre,relation,ClassificationCategoriesSousCategorieAdrenalines,ThesOrdre,Edm.Int64,True,True,12,12,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriesSousCategorieAdrenalines.ThesPicto,relation,ClassificationCategoriesSousCategorieAdrenalines,ThesPicto,Edm.String,True,True,12,0,12,0.0,1,feed_specific,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriesSousCategorieAeronautiques.ID,relation,ClassificationCategoriesSousCategorieAeronautiques,ID,Edm.Int64,True,False,0,0,0,0,1,feed_specific,declared_unobserved,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriesSousCategorieAeronautiques.Ordre,relation,ClassificationCategoriesSousCategorieAeronautiques,Ordre,Edm.Int64,True,False,0,0,0,0,1,feed_specific,declared_unobserved,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriesSousCategorieAeronautiques.SyndicObjectId,relation,ClassificationCategoriesSousCategorieAeronautiques,SyndicObjectId,Edm.String,True,False,0,0,0,0,1,feed_specific,declared_unobserved,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriesSousCategorieAeronautiques.ThesCode,relation,ClassificationCategoriesSousCategorieAeronautiques,ThesCode,Edm.String,True,False,0,0,0,0,1,feed_specific,declared_unobserved,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriesSousCategorieAeronautiques.ThesID,relation,ClassificationCategoriesSousCategorieAeronautiques,ThesID,Edm.Guid,True,False,0,0,0,0,1,feed_specific,declared_unobserved,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriesSousCategorieAeronautiques.ThesLibelle,relation,ClassificationCategoriesSousCategorieAeronautiques,ThesLibelle,Edm.String,True,False,0,0,0,0,1,feed_specific,declared_unobserved,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriesSousCategorieAeronautiques.ThesOrdre,relation,ClassificationCategoriesSousCategorieAeronautiques,ThesOrdre,Edm.Int32,True,False,0,0,0,0,1,feed_specific,declared_unobserved,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriesSousCategorieAeronautiques.ThesPicto,relation,ClassificationCategoriesSousCategorieAeronautiques,ThesPicto,Edm.String,True,False,0,0,0,0,1,feed_specific,declared_unobserved,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriesSousCategorieAttractionss.ID,relation,ClassificationCategoriesSousCategorieAttractionss,ID,Edm.Int64,True,True,1,1,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriesSousCategorieAttractionss.Ordre,relation,ClassificationCategoriesSousCategorieAttractionss,Ordre,Edm.Int64,True,True,1,1,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriesSousCategorieAttractionss.SyndicObjectId,relation,ClassificationCategoriesSousCategorieAttractionss,SyndicObjectId,Edm.String,True,True,1,1,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriesSousCategorieAttractionss.ThesCode,relation,ClassificationCategoriesSousCategorieAttractionss,ThesCode,Edm.String,True,True,1,1,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriesSousCategorieAttractionss.ThesID,relation,ClassificationCategoriesSousCategorieAttractionss,ThesID,Edm.Guid,True,True,1,1,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriesSousCategorieAttractionss.ThesLibelle,relation,ClassificationCategoriesSousCategorieAttractionss,ThesLibelle,Edm.String,True,True,1,1,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriesSousCategorieAttractionss.ThesOrdre,relation,ClassificationCategoriesSousCategorieAttractionss,ThesOrdre,Edm.Int64,True,True,1,1,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriesSousCategorieAttractionss.ThesPicto,relation,ClassificationCategoriesSousCategorieAttractionss,ThesPicto,Edm.String,True,True,1,0,1,0.0,1,feed_specific,observed_source,unclassified,source-schemas/loisir_plein_air.json
loisir_plein_air,ClassificationCategoriesSousCategorieAutress.ID,relation,ClassificationCategoriesSousCategorieAutress,ID,Edm.Int64,True,True,4,4,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/loisir_plein_air.json
