schema,table_name,index_name,is_unique,is_primary,is_partial,method,index_def
public,ref_actor_role,ref_actor_role_pkey,t,t,f,btree,CREATE UNIQUE INDEX ref_actor_role_pkey ON public.ref_actor_role USING btree (id)
public,ref_amenity,ref_amenity_code_key,t,f,f,btree,CREATE UNIQUE INDEX ref_amenity_code_key ON public.ref_amenity USING btree (code)
public,ref_amenity,ref_amenity_pkey,t,t,f,btree,CREATE UNIQUE INDEX ref_amenity_pkey ON public.ref_amenity USING btree (id)
public,ref_capacity_applicability,ref_capacity_applicability_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_capacity_applicability_pkey ON public.ref_capacity_applicability USING btree (metric_id, object_type)"
public,ref_capacity_metric,ref_capacity_metric_code_key,t,f,f,btree,CREATE UNIQUE INDEX ref_capacity_metric_code_key ON public.ref_capacity_metric USING btree (code)
public,ref_capacity_metric,ref_capacity_metric_pkey,t,t,f,btree,CREATE UNIQUE INDEX ref_capacity_metric_pkey ON public.ref_capacity_metric USING btree (id)
public,ref_classification_equivalent_action,idx_ref_classification_equivalent_action_action_id,f,f,f,btree,CREATE INDEX idx_ref_classification_equivalent_action_action_id ON public.ref_classification_equivalent_action USING btree (action_id)
public,ref_classification_equivalent_action,ref_classification_equivalent_action_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_classification_equivalent_action_pkey ON public.ref_classification_equivalent_action USING btree (scheme_id, action_id)"
public,ref_classification_equivalent_group,idx_ref_classification_equivalent_group_group_id,f,f,f,btree,CREATE INDEX idx_ref_classification_equivalent_group_group_id ON public.ref_classification_equivalent_group USING btree (group_id)
public,ref_classification_equivalent_group,ref_classification_equivalent_group_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_classification_equivalent_group_pkey ON public.ref_classification_equivalent_group USING btree (scheme_id, group_id)"
public,ref_classification_scheme,ref_classification_scheme_code_key,t,f,f,btree,CREATE UNIQUE INDEX ref_classification_scheme_code_key ON public.ref_classification_scheme USING btree (code)
public,ref_classification_scheme,ref_classification_scheme_pkey,t,t,f,btree,CREATE UNIQUE INDEX ref_classification_scheme_pkey ON public.ref_classification_scheme USING btree (id)
public,ref_classification_value,ref_classification_value_pkey,t,t,f,btree,CREATE UNIQUE INDEX ref_classification_value_pkey ON public.ref_classification_value USING btree (id)
public,ref_classification_value,ref_classification_value_scheme_id_code_key,t,f,f,btree,"CREATE UNIQUE INDEX ref_classification_value_scheme_id_code_key ON public.ref_classification_value USING btree (scheme_id, code)"
public,ref_code,idx_ref_code_domain_parent_id,f,f,f,btree,"CREATE INDEX idx_ref_code_domain_parent_id ON ONLY public.ref_code USING btree (domain, parent_id)"
public,ref_code,ref_code_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_pkey ON ONLY public.ref_code USING btree (id, domain)"
public,ref_code,uq_ref_code_domain_code,t,f,f,btree,"CREATE UNIQUE INDEX uq_ref_code_domain_code ON ONLY public.ref_code USING btree (domain, code)"
public,ref_code_accommodation_type,ref_code_accommodation_type_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_accommodation_type_domain_code_idx ON public.ref_code_accommodation_type USING btree (domain, code)"
public,ref_code_accommodation_type,ref_code_accommodation_type_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_accommodation_type_domain_parent_id_idx ON public.ref_code_accommodation_type USING btree (domain, parent_id)"
public,ref_code_accommodation_type,ref_code_accommodation_type_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_accommodation_type_pkey ON public.ref_code_accommodation_type USING btree (id, domain)"
public,ref_code_accommodation_type,uq_ref_code_accommodation_type_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_accommodation_type_code ON public.ref_code_accommodation_type USING btree (code)
public,ref_code_accommodation_type,uq_ref_code_accommodation_type_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_accommodation_type_id ON public.ref_code_accommodation_type USING btree (id)
public,ref_code_activity_type,ref_code_activity_type_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_activity_type_domain_code_idx ON public.ref_code_activity_type USING btree (domain, code)"
public,ref_code_activity_type,ref_code_activity_type_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_activity_type_domain_parent_id_idx ON public.ref_code_activity_type USING btree (domain, parent_id)"
public,ref_code_activity_type,ref_code_activity_type_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_activity_type_pkey ON public.ref_code_activity_type USING btree (id, domain)"
public,ref_code_activity_type,uq_ref_code_activity_type_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_activity_type_code ON public.ref_code_activity_type USING btree (code)
public,ref_code_activity_type,uq_ref_code_activity_type_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_activity_type_id ON public.ref_code_activity_type USING btree (id)
public,ref_code_allergen,ref_code_allergen_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_allergen_domain_code_idx ON public.ref_code_allergen USING btree (domain, code)"
public,ref_code_allergen,ref_code_allergen_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_allergen_domain_parent_id_idx ON public.ref_code_allergen USING btree (domain, parent_id)"
public,ref_code_allergen,ref_code_allergen_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_allergen_pkey ON public.ref_code_allergen USING btree (id, domain)"
public,ref_code_allergen,uq_ref_code_allergen_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_allergen_code ON public.ref_code_allergen USING btree (code)
public,ref_code_allergen,uq_ref_code_allergen_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_allergen_id ON public.ref_code_allergen USING btree (id)
public,ref_code_amenity_family,ref_code_amenity_family_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_amenity_family_domain_code_idx ON public.ref_code_amenity_family USING btree (domain, code)"
public,ref_code_amenity_family,ref_code_amenity_family_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_amenity_family_domain_parent_id_idx ON public.ref_code_amenity_family USING btree (domain, parent_id)"
public,ref_code_amenity_family,ref_code_amenity_family_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_amenity_family_pkey ON public.ref_code_amenity_family USING btree (id, domain)"
public,ref_code_amenity_family,uq_ref_code_amenity_family_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_amenity_family_code ON public.ref_code_amenity_family USING btree (code)
public,ref_code_amenity_family,uq_ref_code_amenity_family_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_amenity_family_id ON public.ref_code_amenity_family USING btree (id)
public,ref_code_amenity_type,ref_code_amenity_type_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_amenity_type_domain_code_idx ON public.ref_code_amenity_type USING btree (domain, code)"
public,ref_code_amenity_type,ref_code_amenity_type_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_amenity_type_domain_parent_id_idx ON public.ref_code_amenity_type USING btree (domain, parent_id)"
public,ref_code_amenity_type,ref_code_amenity_type_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_amenity_type_pkey ON public.ref_code_amenity_type USING btree (id, domain)"
public,ref_code_amenity_type,uq_ref_code_amenity_type_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_amenity_type_code ON public.ref_code_amenity_type USING btree (code)
public,ref_code_amenity_type,uq_ref_code_amenity_type_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_amenity_type_id ON public.ref_code_amenity_type USING btree (id)
public,ref_code_assistance_type,ref_code_assistance_type_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_assistance_type_domain_code_idx ON public.ref_code_assistance_type USING btree (domain, code)"
public,ref_code_assistance_type,ref_code_assistance_type_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_assistance_type_domain_parent_id_idx ON public.ref_code_assistance_type USING btree (domain, parent_id)"
public,ref_code_assistance_type,ref_code_assistance_type_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_assistance_type_pkey ON public.ref_code_assistance_type USING btree (id, domain)"
public,ref_code_assistance_type,uq_ref_code_assistance_type_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_assistance_type_code ON public.ref_code_assistance_type USING btree (code)
public,ref_code_assistance_type,uq_ref_code_assistance_type_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_assistance_type_id ON public.ref_code_assistance_type USING btree (id)
public,ref_code_booking_status,ref_code_booking_status_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_booking_status_domain_code_idx ON public.ref_code_booking_status USING btree (domain, code)"
public,ref_code_booking_status,ref_code_booking_status_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_booking_status_domain_parent_id_idx ON public.ref_code_booking_status USING btree (domain, parent_id)"
public,ref_code_booking_status,ref_code_booking_status_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_booking_status_pkey ON public.ref_code_booking_status USING btree (id, domain)"
public,ref_code_booking_status,uq_ref_code_booking_status_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_booking_status_code ON public.ref_code_booking_status USING btree (code)
public,ref_code_booking_status,uq_ref_code_booking_status_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_booking_status_id ON public.ref_code_booking_status USING btree (id)
public,ref_code_client_type,ref_code_client_type_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_client_type_domain_code_idx ON public.ref_code_client_type USING btree (domain, code)"
public,ref_code_client_type,ref_code_client_type_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_client_type_domain_parent_id_idx ON public.ref_code_client_type USING btree (domain, parent_id)"
public,ref_code_client_type,ref_code_client_type_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_client_type_pkey ON public.ref_code_client_type USING btree (id, domain)"
public,ref_code_client_type,uq_ref_code_client_type_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_client_type_code ON public.ref_code_client_type USING btree (code)
public,ref_code_client_type,uq_ref_code_client_type_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_client_type_id ON public.ref_code_client_type USING btree (id)
public,ref_code_contact_kind,ref_code_contact_kind_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_contact_kind_domain_code_idx ON public.ref_code_contact_kind USING btree (domain, code)"
public,ref_code_contact_kind,ref_code_contact_kind_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_contact_kind_domain_parent_id_idx ON public.ref_code_contact_kind USING btree (domain, parent_id)"
public,ref_code_contact_kind,ref_code_contact_kind_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_contact_kind_pkey ON public.ref_code_contact_kind USING btree (id, domain)"
public,ref_code_contact_kind,uq_ref_code_contact_kind_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_contact_kind_code ON public.ref_code_contact_kind USING btree (code)
public,ref_code_contact_kind,uq_ref_code_contact_kind_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_contact_kind_id ON public.ref_code_contact_kind USING btree (id)
public,ref_code_cuisine_type,ref_code_cuisine_type_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_cuisine_type_domain_code_idx ON public.ref_code_cuisine_type USING btree (domain, code)"
public,ref_code_cuisine_type,ref_code_cuisine_type_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_cuisine_type_domain_parent_id_idx ON public.ref_code_cuisine_type USING btree (domain, parent_id)"
public,ref_code_cuisine_type,ref_code_cuisine_type_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_cuisine_type_pkey ON public.ref_code_cuisine_type USING btree (id, domain)"
public,ref_code_cuisine_type,uq_ref_code_cuisine_type_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_cuisine_type_code ON public.ref_code_cuisine_type USING btree (code)
public,ref_code_cuisine_type,uq_ref_code_cuisine_type_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_cuisine_type_id ON public.ref_code_cuisine_type USING btree (id)
public,ref_code_demand_subtopic,ref_code_demand_subtopic_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_demand_subtopic_domain_code_idx ON public.ref_code_demand_subtopic USING btree (domain, code)"
public,ref_code_demand_subtopic,ref_code_demand_subtopic_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_demand_subtopic_domain_parent_id_idx ON public.ref_code_demand_subtopic USING btree (domain, parent_id)"
public,ref_code_demand_subtopic,ref_code_demand_subtopic_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_demand_subtopic_pkey ON public.ref_code_demand_subtopic USING btree (id, domain)"
public,ref_code_demand_subtopic,uq_ref_code_demand_subtopic_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_demand_subtopic_code ON public.ref_code_demand_subtopic USING btree (code)
public,ref_code_demand_subtopic,uq_ref_code_demand_subtopic_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_demand_subtopic_id ON public.ref_code_demand_subtopic USING btree (id)
public,ref_code_demand_topic,ref_code_demand_topic_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_demand_topic_domain_code_idx ON public.ref_code_demand_topic USING btree (domain, code)"
public,ref_code_demand_topic,ref_code_demand_topic_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_demand_topic_domain_parent_id_idx ON public.ref_code_demand_topic USING btree (domain, parent_id)"
public,ref_code_demand_topic,ref_code_demand_topic_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_demand_topic_pkey ON public.ref_code_demand_topic USING btree (id, domain)"
public,ref_code_demand_topic,uq_ref_code_demand_topic_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_demand_topic_code ON public.ref_code_demand_topic USING btree (code)
public,ref_code_demand_topic,uq_ref_code_demand_topic_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_demand_topic_id ON public.ref_code_demand_topic USING btree (id)
public,ref_code_destination_type,ref_code_destination_type_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_destination_type_domain_code_idx ON public.ref_code_destination_type USING btree (domain, code)"
public,ref_code_destination_type,ref_code_destination_type_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_destination_type_domain_parent_id_idx ON public.ref_code_destination_type USING btree (domain, parent_id)"
public,ref_code_destination_type,ref_code_destination_type_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_destination_type_pkey ON public.ref_code_destination_type USING btree (id, domain)"
public,ref_code_destination_type,uq_ref_code_destination_type_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_destination_type_code ON public.ref_code_destination_type USING btree (code)
public,ref_code_destination_type,uq_ref_code_destination_type_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_destination_type_id ON public.ref_code_destination_type USING btree (id)
public,ref_code_dietary_tag,ref_code_dietary_tag_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_dietary_tag_domain_code_idx ON public.ref_code_dietary_tag USING btree (domain, code)"
public,ref_code_dietary_tag,ref_code_dietary_tag_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_dietary_tag_domain_parent_id_idx ON public.ref_code_dietary_tag USING btree (domain, parent_id)"
public,ref_code_dietary_tag,ref_code_dietary_tag_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_dietary_tag_pkey ON public.ref_code_dietary_tag USING btree (id, domain)"
public,ref_code_dietary_tag,uq_ref_code_dietary_tag_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_dietary_tag_code ON public.ref_code_dietary_tag USING btree (code)
public,ref_code_dietary_tag,uq_ref_code_dietary_tag_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_dietary_tag_id ON public.ref_code_dietary_tag USING btree (id)
public,ref_code_document_type,ref_code_document_type_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_document_type_domain_code_idx ON public.ref_code_document_type USING btree (domain, code)"
public,ref_code_document_type,ref_code_document_type_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_document_type_domain_parent_id_idx ON public.ref_code_document_type USING btree (domain, parent_id)"
public,ref_code_document_type,ref_code_document_type_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_document_type_pkey ON public.ref_code_document_type USING btree (id, domain)"
public,ref_code_document_type,uq_ref_code_document_type_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_document_type_code ON public.ref_code_document_type USING btree (code)
public,ref_code_document_type,uq_ref_code_document_type_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_document_type_id ON public.ref_code_document_type USING btree (id)
public,ref_code_domain_registry,ref_code_domain_registry_pkey,t,t,f,btree,CREATE UNIQUE INDEX ref_code_domain_registry_pkey ON public.ref_code_domain_registry USING btree (domain)
public,ref_code_environment_tag,ref_code_environment_tag_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_environment_tag_domain_code_idx ON public.ref_code_environment_tag USING btree (domain, code)"
public,ref_code_environment_tag,ref_code_environment_tag_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_environment_tag_domain_parent_id_idx ON public.ref_code_environment_tag USING btree (domain, parent_id)"
public,ref_code_environment_tag,ref_code_environment_tag_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_environment_tag_pkey ON public.ref_code_environment_tag USING btree (id, domain)"
public,ref_code_environment_tag,uq_ref_code_environment_tag_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_environment_tag_code ON public.ref_code_environment_tag USING btree (code)
public,ref_code_environment_tag,uq_ref_code_environment_tag_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_environment_tag_id ON public.ref_code_environment_tag USING btree (id)
public,ref_code_event_type,ref_code_event_type_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_event_type_domain_code_idx ON public.ref_code_event_type USING btree (domain, code)"
public,ref_code_event_type,ref_code_event_type_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_event_type_domain_parent_id_idx ON public.ref_code_event_type USING btree (domain, parent_id)"
public,ref_code_event_type,ref_code_event_type_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_event_type_pkey ON public.ref_code_event_type USING btree (id, domain)"
public,ref_code_event_type,uq_ref_code_event_type_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_event_type_code ON public.ref_code_event_type USING btree (code)
public,ref_code_event_type,uq_ref_code_event_type_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_event_type_id ON public.ref_code_event_type USING btree (id)
public,ref_code_feedback_type,ref_code_feedback_type_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_feedback_type_domain_code_idx ON public.ref_code_feedback_type USING btree (domain, code)"
public,ref_code_feedback_type,ref_code_feedback_type_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_feedback_type_domain_parent_id_idx ON public.ref_code_feedback_type USING btree (domain, parent_id)"
public,ref_code_feedback_type,ref_code_feedback_type_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_feedback_type_pkey ON public.ref_code_feedback_type USING btree (id, domain)"
public,ref_code_feedback_type,uq_ref_code_feedback_type_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_feedback_type_code ON public.ref_code_feedback_type USING btree (code)
public,ref_code_feedback_type,uq_ref_code_feedback_type_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_feedback_type_id ON public.ref_code_feedback_type USING btree (id)
public,ref_code_incident_category,ref_code_incident_category_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_incident_category_domain_code_idx ON public.ref_code_incident_category USING btree (domain, code)"
public,ref_code_incident_category,ref_code_incident_category_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_incident_category_domain_parent_id_idx ON public.ref_code_incident_category USING btree (domain, parent_id)"
public,ref_code_incident_category,ref_code_incident_category_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_incident_category_pkey ON public.ref_code_incident_category USING btree (id, domain)"
public,ref_code_incident_category,uq_ref_code_incident_category_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_incident_category_code ON public.ref_code_incident_category USING btree (code)
public,ref_code_incident_category,uq_ref_code_incident_category_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_incident_category_id ON public.ref_code_incident_category USING btree (id)
public,ref_code_insurance_type,ref_code_insurance_type_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_insurance_type_domain_code_idx ON public.ref_code_insurance_type USING btree (domain, code)"
public,ref_code_insurance_type,ref_code_insurance_type_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_insurance_type_domain_parent_id_idx ON public.ref_code_insurance_type USING btree (domain, parent_id)"
public,ref_code_insurance_type,ref_code_insurance_type_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_insurance_type_pkey ON public.ref_code_insurance_type USING btree (id, domain)"
public,ref_code_insurance_type,uq_ref_code_insurance_type_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_insurance_type_code ON public.ref_code_insurance_type USING btree (code)
public,ref_code_insurance_type,uq_ref_code_insurance_type_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_insurance_type_id ON public.ref_code_insurance_type USING btree (id)
public,ref_code_iti_practice,ref_code_iti_practice_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_iti_practice_domain_code_idx ON public.ref_code_iti_practice USING btree (domain, code)"
public,ref_code_iti_practice,ref_code_iti_practice_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_iti_practice_domain_parent_id_idx ON public.ref_code_iti_practice USING btree (domain, parent_id)"
public,ref_code_iti_practice,ref_code_iti_practice_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_iti_practice_pkey ON public.ref_code_iti_practice USING btree (id, domain)"
public,ref_code_iti_practice,uq_ref_code_iti_practice_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_iti_practice_code ON public.ref_code_iti_practice USING btree (code)
public,ref_code_iti_practice,uq_ref_code_iti_practice_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_iti_practice_id ON public.ref_code_iti_practice USING btree (id)
public,ref_code_language_level,ref_code_language_level_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_language_level_domain_code_idx ON public.ref_code_language_level USING btree (domain, code)"
public,ref_code_language_level,ref_code_language_level_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_language_level_domain_parent_id_idx ON public.ref_code_language_level USING btree (domain, parent_id)"
public,ref_code_language_level,ref_code_language_level_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_language_level_pkey ON public.ref_code_language_level USING btree (id, domain)"
public,ref_code_language_level,uq_ref_code_language_level_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_language_level_code ON public.ref_code_language_level USING btree (code)
public,ref_code_language_level,uq_ref_code_language_level_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_language_level_id ON public.ref_code_language_level USING btree (id)
public,ref_code_media_tag,ref_code_media_tag_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_media_tag_domain_code_idx ON public.ref_code_media_tag USING btree (domain, code)"
public,ref_code_media_tag,ref_code_media_tag_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_media_tag_domain_parent_id_idx ON public.ref_code_media_tag USING btree (domain, parent_id)"
public,ref_code_media_tag,ref_code_media_tag_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_media_tag_pkey ON public.ref_code_media_tag USING btree (id, domain)"
public,ref_code_media_tag,uq_ref_code_media_tag_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_media_tag_code ON public.ref_code_media_tag USING btree (code)
public,ref_code_media_tag,uq_ref_code_media_tag_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_media_tag_id ON public.ref_code_media_tag USING btree (id)
public,ref_code_media_type,ref_code_media_type_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_media_type_domain_code_idx ON public.ref_code_media_type USING btree (domain, code)"
public,ref_code_media_type,ref_code_media_type_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_media_type_domain_parent_id_idx ON public.ref_code_media_type USING btree (domain, parent_id)"
public,ref_code_media_type,ref_code_media_type_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_media_type_pkey ON public.ref_code_media_type USING btree (id, domain)"
public,ref_code_media_type,uq_ref_code_media_type_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_media_type_code ON public.ref_code_media_type USING btree (code)
public,ref_code_media_type,uq_ref_code_media_type_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_media_type_id ON public.ref_code_media_type USING btree (id)
public,ref_code_meeting_equipment,ref_code_meeting_equipment_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_meeting_equipment_domain_code_idx ON public.ref_code_meeting_equipment USING btree (domain, code)"
public,ref_code_meeting_equipment,ref_code_meeting_equipment_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_meeting_equipment_domain_parent_id_idx ON public.ref_code_meeting_equipment USING btree (domain, parent_id)"
public,ref_code_meeting_equipment,ref_code_meeting_equipment_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_meeting_equipment_pkey ON public.ref_code_meeting_equipment USING btree (id, domain)"
public,ref_code_meeting_equipment,uq_ref_code_meeting_equipment_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_meeting_equipment_code ON public.ref_code_meeting_equipment USING btree (code)
public,ref_code_meeting_equipment,uq_ref_code_meeting_equipment_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_meeting_equipment_id ON public.ref_code_meeting_equipment USING btree (id)
public,ref_code_membership_campaign,ref_code_membership_campaign_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_membership_campaign_domain_code_idx ON public.ref_code_membership_campaign USING btree (domain, code)"
public,ref_code_membership_campaign,ref_code_membership_campaign_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_membership_campaign_domain_parent_id_idx ON public.ref_code_membership_campaign USING btree (domain, parent_id)"
public,ref_code_membership_campaign,ref_code_membership_campaign_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_membership_campaign_pkey ON public.ref_code_membership_campaign USING btree (id, domain)"
public,ref_code_membership_campaign,uq_ref_code_membership_campaign_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_membership_campaign_code ON public.ref_code_membership_campaign USING btree (code)
public,ref_code_membership_campaign,uq_ref_code_membership_campaign_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_membership_campaign_id ON public.ref_code_membership_campaign USING btree (id)
public,ref_code_membership_tier,ref_code_membership_tier_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_membership_tier_domain_code_idx ON public.ref_code_membership_tier USING btree (domain, code)"
public,ref_code_membership_tier,ref_code_membership_tier_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_membership_tier_domain_parent_id_idx ON public.ref_code_membership_tier USING btree (domain, parent_id)"
public,ref_code_membership_tier,ref_code_membership_tier_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_membership_tier_pkey ON public.ref_code_membership_tier USING btree (id, domain)"
