schema,table_name,ordinal_position,column_name,data_type,is_nullable,column_default,identity,generated,comment
staging,object_place_description_temp,9,description_offre_hors_zone,text,t,,"","",
staging,object_place_description_temp,10,sanitary_measures,text,t,,"","",
staging,object_place_description_temp,11,description_adapted,text,t,,"","",
staging,object_place_description_temp,12,visibility,text,t,,"","",
staging,object_place_description_temp,13,position,integer,t,,"","",
staging,object_place_description_temp,14,extra,jsonb,f,'{}'::jsonb,"","",
staging,object_place_description_temp,15,description_chapo_i18n,jsonb,f,'{}'::jsonb,"","",
staging,object_place_description_temp,16,description_mobile_i18n,jsonb,f,'{}'::jsonb,"","",
staging,object_place_description_temp,17,description_edition_i18n,jsonb,f,'{}'::jsonb,"","",
staging,object_place_description_temp,18,description_offre_hors_zone_i18n,jsonb,f,'{}'::jsonb,"","",
staging,object_place_description_temp,19,sanitary_measures_i18n,jsonb,f,'{}'::jsonb,"","",
staging,object_place_description_temp,20,description_adapted_i18n,jsonb,f,'{}'::jsonb,"","",
staging,object_place_description_temp,21,source_sheet,text,t,,"","",
staging,object_place_description_temp,22,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,object_place_description_temp,23,resolution_status,text,f,'pending'::text,"","",
staging,object_place_description_temp,24,is_approved,boolean,f,false,"","",
staging,object_place_description_temp,25,created_at,timestamp with time zone,f,now(),"","",
staging,object_place_description_temp,26,updated_at,timestamp with time zone,f,now(),"","",
staging,object_place_description_temp,27,id,text,t,,"","",
staging,object_place_description_temp,28,description_i18n,jsonb,t,,"","",
staging,object_place_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,object_place_temp,2,import_batch_id,text,f,,"","",
staging,object_place_temp,3,staging_object_key,text,t,,"","",
staging,object_place_temp,4,label,text,t,,"","",
staging,object_place_temp,5,slug,text,t,,"","",
staging,object_place_temp,6,is_primary,boolean,t,,"","",
staging,object_place_temp,7,position,integer,t,,"","",
staging,object_place_temp,8,effective_from,date,t,,"","",
staging,object_place_temp,9,effective_to,date,t,,"","",
staging,object_place_temp,10,extra,jsonb,f,'{}'::jsonb,"","",
staging,object_place_temp,11,source_sheet,text,t,,"","",
staging,object_place_temp,12,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,object_place_temp,13,resolution_status,text,f,'pending'::text,"","",
staging,object_place_temp,14,is_approved,boolean,f,false,"","",
staging,object_place_temp,15,created_at,timestamp with time zone,f,now(),"","",
staging,object_place_temp,16,updated_at,timestamp with time zone,f,now(),"","",
staging,object_place_temp,17,id,text,t,,"","",
staging,object_place_temp,18,object_id,text,t,,"","",
staging,object_price_period_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,object_price_period_temp,2,import_batch_id,text,f,,"","",
staging,object_price_period_temp,3,staging_object_key,text,t,,"","",
staging,object_price_period_temp,4,price_id,text,t,,"","",
staging,object_price_period_temp,5,start_date,date,t,,"","",
staging,object_price_period_temp,6,end_date,date,t,,"","",
staging,object_price_period_temp,7,start_time,time without time zone,t,,"","",
staging,object_price_period_temp,8,end_time,time without time zone,t,,"","",
staging,object_price_period_temp,9,note,text,t,,"","",
staging,object_price_period_temp,10,source_sheet,text,t,,"","",
staging,object_price_period_temp,11,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,object_price_period_temp,12,resolution_status,text,f,'pending'::text,"","",
staging,object_price_period_temp,13,is_approved,boolean,f,false,"","",
staging,object_price_period_temp,14,created_at,timestamp with time zone,f,now(),"","",
staging,object_price_period_temp,15,updated_at,timestamp with time zone,f,now(),"","",
staging,object_price_period_temp,16,id,text,t,,"","",
staging,object_price_temp,1,import_price_id,uuid,f,uuid_generate_v4(),"","",
staging,object_price_temp,2,import_batch_id,text,f,,"","",
staging,object_price_temp,3,staging_object_key,text,f,,"","",
staging,object_price_temp,4,kind_code,text,t,,"","",
staging,object_price_temp,5,unit_code,text,t,,"","",
staging,object_price_temp,6,amount,"numeric(12,2)",t,,"","",
staging,object_price_temp,7,amount_max,"numeric(12,2)",t,,"","",
staging,object_price_temp,8,currency,character(3),t,'EUR'::bpchar,"","",
staging,object_price_temp,9,conditions,text,t,,"","",
staging,object_price_temp,10,valid_from,date,t,,"","",
staging,object_price_temp,11,valid_to,date,t,,"","",
staging,object_price_temp,12,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,object_price_temp,13,resolution_status,text,f,'pending'::text,"","",
staging,object_price_temp,14,is_approved,boolean,f,false,"","",
staging,object_price_temp,15,source_sheet,text,t,,"","",
staging,object_price_temp,16,created_at,timestamp with time zone,f,now(),"","",
staging,object_price_temp,17,updated_at,timestamp with time zone,f,now(),"","",
staging,object_price_temp,18,id,text,t,,"","",
staging,object_price_temp,19,object_id,text,t,,"","",
staging,object_price_temp,20,kind_id,text,t,,"","",
staging,object_price_temp,21,unit_id,text,t,,"","",
staging,object_price_temp,22,season_code,text,t,,"","",
staging,object_price_temp,23,indication_code,text,t,,"","",
staging,object_price_temp,24,age_min_enfant,smallint,t,,"","",
staging,object_price_temp,25,age_max_enfant,smallint,t,,"","",
staging,object_price_temp,26,age_min_junior,smallint,t,,"","",
staging,object_price_temp,27,age_max_junior,smallint,t,,"","",
staging,object_price_temp,28,source,text,t,,"","",
staging,object_private_description_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,object_private_description_temp,2,import_batch_id,text,f,,"","",
staging,object_private_description_temp,3,staging_object_key,text,t,,"","",
staging,object_private_description_temp,4,org_object_id,text,t,,"","",
staging,object_private_description_temp,5,body,text,t,,"","",
staging,object_private_description_temp,6,audience,text,t,,"","",
staging,object_private_description_temp,7,language_id,text,t,,"","",
staging,object_private_description_temp,8,source_sheet,text,t,,"","",
staging,object_private_description_temp,9,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,object_private_description_temp,10,resolution_status,text,f,'pending'::text,"","",
staging,object_private_description_temp,11,is_approved,boolean,f,false,"","",
staging,object_private_description_temp,12,created_at,timestamp with time zone,f,now(),"","",
staging,object_private_description_temp,13,updated_at,timestamp with time zone,f,now(),"","",
staging,object_private_description_temp,14,id,text,t,,"","",
staging,object_private_description_temp,15,object_id,text,t,,"","",
staging,object_relation_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,object_relation_temp,2,import_batch_id,text,f,,"","",
staging,object_relation_temp,3,staging_object_key,text,t,,"","",
staging,object_relation_temp,4,source_object_id,text,t,,"","",
staging,object_relation_temp,5,target_object_id,text,t,,"","",
staging,object_relation_temp,6,relation_type_id,text,t,,"","",
staging,object_relation_temp,7,distance_m,"numeric(10,2)",t,,"","",
staging,object_relation_temp,8,note,text,t,,"","",
staging,object_relation_temp,9,position,integer,t,,"","",
staging,object_relation_temp,10,source_sheet,text,t,,"","",
staging,object_relation_temp,11,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,object_relation_temp,12,resolution_status,text,f,'pending'::text,"","",
staging,object_relation_temp,13,is_approved,boolean,f,false,"","",
staging,object_relation_temp,14,created_at,timestamp with time zone,f,now(),"","",
staging,object_relation_temp,15,updated_at,timestamp with time zone,f,now(),"","",
staging,object_relation_temp,16,id,text,t,,"","",
staging,object_review_temp,1,import_review_id,uuid,f,uuid_generate_v4(),"","",
staging,object_review_temp,2,import_batch_id,text,f,,"","",
staging,object_review_temp,3,staging_object_key,text,f,,"","",
staging,object_review_temp,4,source_code,text,t,,"","",
staging,object_review_temp,5,external_id,text,t,,"","",
staging,object_review_temp,6,rating,"numeric(3,1)",t,,"","",
staging,object_review_temp,7,rating_max,integer,t,5,"","",
staging,object_review_temp,8,title,text,t,,"","",
staging,object_review_temp,9,content,text,t,,"","",
staging,object_review_temp,10,author_name,text,t,,"","",
staging,object_review_temp,11,review_date,date,t,,"","",
staging,object_review_temp,12,traveler_type,text,t,,"","",
staging,object_review_temp,13,language_code,text,t,,"","",
staging,object_review_temp,14,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,object_review_temp,15,resolution_status,text,f,'pending'::text,"","",
staging,object_review_temp,16,is_approved,boolean,f,false,"","",
staging,object_review_temp,17,source_sheet,text,t,,"","",
staging,object_review_temp,18,created_at,timestamp with time zone,f,now(),"","",
staging,object_review_temp,19,updated_at,timestamp with time zone,f,now(),"","",
staging,object_review_temp,20,id,text,t,,"","",
staging,object_review_temp,21,object_id,text,t,,"","",
staging,object_review_temp,22,source_id,text,t,,"","",
staging,object_review_temp,23,author_avatar_url,text,t,,"","",
staging,object_review_temp,24,visit_date,date,t,,"","",
staging,object_review_temp,25,language_id,text,t,,"","",
staging,object_review_temp,26,helpful_count,integer,t,,"","",
staging,object_review_temp,27,response,text,t,,"","",
staging,object_review_temp,28,response_date,date,t,,"","",
staging,object_review_temp,29,is_published,boolean,t,,"","",
staging,object_review_temp,30,imported_at,timestamp with time zone,t,,"","",
staging,object_review_temp,31,raw_data,jsonb,t,,"","",
staging,object_room_type_amenity_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,object_room_type_amenity_temp,2,import_batch_id,text,f,,"","",
staging,object_room_type_amenity_temp,3,staging_object_key,text,t,,"","",
staging,object_room_type_amenity_temp,4,room_type_id,text,t,,"","",
staging,object_room_type_amenity_temp,5,amenity_id,text,t,,"","",
staging,object_room_type_amenity_temp,6,source_sheet,text,t,,"","",
staging,object_room_type_amenity_temp,7,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,object_room_type_amenity_temp,8,resolution_status,text,f,'pending'::text,"","",
staging,object_room_type_amenity_temp,9,is_approved,boolean,f,false,"","",
staging,object_room_type_amenity_temp,10,created_at,timestamp with time zone,f,now(),"","",
staging,object_room_type_amenity_temp,11,updated_at,timestamp with time zone,f,now(),"","",
staging,object_room_type_media_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,object_room_type_media_temp,2,import_batch_id,text,f,,"","",
staging,object_room_type_media_temp,3,staging_object_key,text,t,,"","",
staging,object_room_type_media_temp,4,room_type_id,text,t,,"","",
staging,object_room_type_media_temp,5,media_id,text,t,,"","",
staging,object_room_type_media_temp,6,position,integer,t,,"","",
staging,object_room_type_media_temp,7,source_sheet,text,t,,"","",
staging,object_room_type_media_temp,8,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,object_room_type_media_temp,9,resolution_status,text,f,'pending'::text,"","",
staging,object_room_type_media_temp,10,is_approved,boolean,f,false,"","",
staging,object_room_type_media_temp,11,created_at,timestamp with time zone,f,now(),"","",
staging,object_room_type_media_temp,12,updated_at,timestamp with time zone,f,now(),"","",
staging,object_room_type_temp,1,import_room_type_id,uuid,f,uuid_generate_v4(),"","",
staging,object_room_type_temp,2,import_batch_id,text,f,,"","",
staging,object_room_type_temp,3,staging_object_key,text,f,,"","",
staging,object_room_type_temp,4,code,text,t,,"","",
staging,object_room_type_temp,5,name,text,f,,"","",
staging,object_room_type_temp,6,capacity_adults,integer,t,,"","",
staging,object_room_type_temp,7,capacity_children,integer,t,,"","",
staging,object_room_type_temp,8,capacity_total,integer,t,,"","",
staging,object_room_type_temp,9,size_sqm,"numeric(8,2)",t,,"","",
staging,object_room_type_temp,10,bed_config,text,t,,"","",
staging,object_room_type_temp,11,total_rooms,integer,t,,"","",
staging,object_room_type_temp,12,base_price,"numeric(12,2)",t,,"","",
staging,object_room_type_temp,13,currency,text,t,'EUR'::text,"","",
staging,object_room_type_temp,14,is_accessible,boolean,t,false,"","",
staging,object_room_type_temp,15,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,object_room_type_temp,16,resolution_status,text,f,'pending'::text,"","",
staging,object_room_type_temp,17,is_approved,boolean,f,false,"","",
staging,object_room_type_temp,18,source_sheet,text,t,,"","",
staging,object_room_type_temp,19,created_at,timestamp with time zone,f,now(),"","",
staging,object_room_type_temp,20,updated_at,timestamp with time zone,f,now(),"","",
staging,object_room_type_temp,21,id,text,t,,"","",
staging,object_room_type_temp,22,object_id,text,t,,"","",
staging,object_room_type_temp,23,name_i18n,jsonb,t,,"","",
staging,object_room_type_temp,24,description,text,t,,"","",
staging,object_room_type_temp,25,description_i18n,jsonb,t,,"","",
staging,object_room_type_temp,26,bed_config_i18n,jsonb,t,,"","",
staging,object_room_type_temp,27,floor_level,integer,t,,"","",
staging,object_room_type_temp,28,view_type_id,text,t,,"","",
staging,object_room_type_temp,29,is_published,boolean,t,,"","",
staging,object_room_type_temp,30,position,integer,t,,"","",
staging,object_room_type_temp,31,extra,jsonb,t,,"","",
staging,object_sustainability_action_label_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,object_sustainability_action_label_temp,2,import_batch_id,text,f,,"","",
staging,object_sustainability_action_label_temp,3,staging_object_key,text,t,,"","",
staging,object_sustainability_action_label_temp,4,object_sustainability_action_id,text,t,,"","",
staging,object_sustainability_action_label_temp,5,object_classification_id,text,t,,"","",
staging,object_sustainability_action_label_temp,6,source_sheet,text,t,,"","",
staging,object_sustainability_action_label_temp,7,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,object_sustainability_action_label_temp,8,resolution_status,text,f,'pending'::text,"","",
staging,object_sustainability_action_label_temp,9,is_approved,boolean,f,false,"","",
staging,object_sustainability_action_label_temp,10,created_at,timestamp with time zone,f,now(),"","",
staging,object_sustainability_action_label_temp,11,updated_at,timestamp with time zone,f,now(),"","",
staging,object_sustainability_action_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,object_sustainability_action_temp,2,import_batch_id,text,f,,"","",
staging,object_sustainability_action_temp,3,staging_object_key,text,t,,"","",
staging,object_sustainability_action_temp,4,action_id,text,t,,"","",
staging,object_sustainability_action_temp,5,document_id,text,t,,"","",
staging,object_sustainability_action_temp,6,note,text,t,,"","",
staging,object_sustainability_action_temp,7,source_sheet,text,t,,"","",
staging,object_sustainability_action_temp,8,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,object_sustainability_action_temp,9,resolution_status,text,f,'pending'::text,"","",
staging,object_sustainability_action_temp,10,is_approved,boolean,f,false,"","",
staging,object_sustainability_action_temp,11,created_at,timestamp with time zone,f,now(),"","",
staging,object_sustainability_action_temp,12,updated_at,timestamp with time zone,f,now(),"","",
staging,object_sustainability_action_temp,13,id,text,t,,"","",
staging,object_sustainability_action_temp,14,object_id,text,t,,"","",
staging,object_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,object_temp,2,import_batch_id,text,f,,"","",
staging,object_temp,3,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,object_temp,4,object_type,text,t,,"","",
staging,object_temp,5,name,text,t,,"","",
staging,object_temp,6,external_id,text,t,,"","",
staging,object_temp,7,source_org_object_id,text,t,,"","",
staging,object_temp,12,deduplication_status,character varying(32),f,'pending'::character varying,"","",
staging,object_temp,13,matched_public_object_id,text,t,,"","",
staging,object_temp,14,ai_merge_proposal,jsonb,t,,"","",
staging,object_temp,15,is_approved,boolean,f,false,"","",
staging,object_temp,16,created_at,timestamp with time zone,f,now(),"","",
staging,object_temp,17,updated_at,timestamp with time zone,f,now(),"","",
staging,object_temp,18,staging_object_key,text,t,,"","",
staging,object_temp,19,staging_org_key,text,t,,"","",
staging,object_temp,20,source_sheet,text,t,,"","",
staging,object_temp,21,org_name,text,t,,"","",
staging,object_temp,22,resolved_object_id,text,t,,"","",
staging,object_temp,23,resolved_org_object_id,text,t,,"","",
staging,object_temp,24,resolution_status,text,f,'pending'::text,"","",
staging,object_temp,25,id,text,t,,"","",
staging,object_temp,26,business_timezone,text,t,,"","",
staging,object_temp,27,commercial_visibility,text,t,,"","",
staging,object_temp,28,region_code,text,t,,"","",
staging,object_temp,29,updated_at_source,timestamp with time zone,t,,"","",
staging,object_temp,30,status,text,t,,"","",
staging,object_temp,31,published_at,timestamp with time zone,t,,"","",
staging,object_temp,32,is_editing,boolean,t,,"","",
staging,object_temp,33,created_by,text,t,,"","",
staging,object_temp,34,updated_by,text,t,,"","",
staging,object_temp,35,name_normalized,text,t,,"","",
staging,object_temp,36,name_search_vector,text,t,,"","",
staging,object_temp,37,cached_min_price,text,t,,"","",
staging,object_temp,38,cached_main_image_url,text,t,,"","",
staging,object_temp,39,cached_rating,text,t,,"","",
staging,object_temp,40,cached_review_count,integer,t,,"","",
staging,object_temp,41,cached_is_open_now,boolean,t,,"","",
staging,object_temp,42,cached_amenity_codes,text,t,,"","",
staging,object_temp,43,cached_payment_codes,text,t,,"","",
staging,object_temp,44,cached_environment_tags,text,t,,"","",
staging,object_temp,45,cached_language_codes,text,t,,"","",
staging,object_temp,46,cached_classification_codes,text,t,,"","",
staging,object_temp,47,current_version,integer,t,,"","",
staging,object_temp,48,extra,jsonb,t,,"","",
staging,object_temp,49,name_i18n,jsonb,t,,"","",
staging,object_version_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,object_version_temp,2,import_batch_id,text,f,,"","",
staging,object_version_temp,3,staging_object_key,text,t,,"","",
staging,object_version_temp,4,version_number,integer,t,,"","",
staging,object_version_temp,5,data,jsonb,f,'{}'::jsonb,"","",
staging,object_version_temp,6,created_by,text,t,,"","",
staging,object_version_temp,7,change_reason,text,t,,"","",
staging,object_version_temp,8,change_type,text,t,,"","",
staging,object_version_temp,9,source_sheet,text,t,,"","",
staging,object_version_temp,10,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,object_version_temp,11,resolution_status,text,f,'pending'::text,"","",
staging,object_version_temp,12,is_approved,boolean,f,false,"","",
staging,object_version_temp,13,created_at,timestamp with time zone,f,now(),"","",
staging,object_version_temp,14,updated_at,timestamp with time zone,f,now(),"","",
staging,object_version_temp,15,id,text,t,,"","",
staging,object_version_temp,16,object_id,text,t,,"","",
staging,object_zone_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,object_zone_temp,2,import_batch_id,text,f,,"","",
staging,object_zone_temp,3,staging_object_key,text,t,,"","",
staging,object_zone_temp,4,insee_commune,text,t,,"","",
staging,object_zone_temp,5,position,integer,t,,"","",
staging,object_zone_temp,6,source_sheet,text,t,,"","",
staging,object_zone_temp,7,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,object_zone_temp,8,resolution_status,text,f,'pending'::text,"","",
staging,object_zone_temp,9,is_approved,boolean,f,false,"","",
staging,object_zone_temp,10,created_at,timestamp with time zone,f,now(),"","",
staging,object_zone_temp,11,updated_at,timestamp with time zone,f,now(),"","",
staging,object_zone_temp,12,id,text,t,,"","",
staging,object_zone_temp,13,object_id,text,t,,"","",
staging,opening_period_temp,1,import_opening_id,uuid,f,uuid_generate_v4(),"","",
staging,opening_period_temp,2,import_batch_id,text,f,,"","",
staging,opening_period_temp,3,staging_object_key,text,f,,"","",
staging,opening_period_temp,4,period_name,text,t,,"","",
staging,opening_period_temp,5,date_start,date,t,,"","",
staging,opening_period_temp,6,date_end,date,t,,"","",
staging,opening_period_temp,7,schedule_text,text,t,,"","",
staging,opening_period_temp,8,weekdays,text,t,,"","",
staging,opening_period_temp,9,start_time,time without time zone,t,,"","",
staging,opening_period_temp,10,end_time,time without time zone,t,,"","",
staging,opening_period_temp,11,is_closed,boolean,t,false,"","",
staging,opening_period_temp,12,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,opening_period_temp,13,resolution_status,text,f,'pending'::text,"","",
staging,opening_period_temp,14,is_approved,boolean,f,false,"","",
staging,opening_period_temp,15,source_sheet,text,t,,"","",
staging,opening_period_temp,16,created_at,timestamp with time zone,f,now(),"","",
staging,opening_period_temp,17,updated_at,timestamp with time zone,f,now(),"","",
staging,opening_period_temp,18,id,text,t,,"","",
staging,opening_period_temp,19,object_id,text,t,,"","",
staging,opening_period_temp,20,name,text,t,,"","",
staging,opening_period_temp,21,source_period_id,text,t,,"","",
staging,opening_period_temp,22,all_years,boolean,t,,"","",
staging,opening_period_temp,23,name_i18n,jsonb,t,,"","",
staging,opening_period_temp,24,extra,jsonb,t,,"","",
staging,opening_schedule_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,opening_schedule_temp,2,import_batch_id,text,f,,"","",
staging,opening_schedule_temp,3,staging_object_key,text,t,,"","",
staging,opening_schedule_temp,4,period_id,text,t,,"","",
staging,opening_schedule_temp,5,schedule_type_id,text,t,,"","",
staging,opening_schedule_temp,6,name,text,t,,"","",
staging,opening_schedule_temp,7,note,text,t,,"","",
staging,opening_schedule_temp,8,note_i18n,jsonb,f,'{}'::jsonb,"","",
staging,opening_schedule_temp,9,source_sheet,text,t,,"","",
staging,opening_schedule_temp,10,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,opening_schedule_temp,11,resolution_status,text,f,'pending'::text,"","",
staging,opening_schedule_temp,12,is_approved,boolean,f,false,"","",
staging,opening_schedule_temp,13,created_at,timestamp with time zone,f,now(),"","",
staging,opening_schedule_temp,14,updated_at,timestamp with time zone,f,now(),"","",
staging,opening_schedule_temp,15,id,text,t,,"","",
staging,opening_schedule_temp,16,name_i18n,jsonb,t,,"","",
staging,opening_schedule_temp,17,extra,jsonb,t,,"","",
staging,opening_time_frame_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,opening_time_frame_temp,2,import_batch_id,text,f,,"","",
staging,opening_time_frame_temp,3,staging_object_key,text,t,,"","",
staging,opening_time_frame_temp,4,time_period_id,time without time zone,t,,"","",
staging,opening_time_frame_temp,5,start_time,time without time zone,t,,"","",
staging,opening_time_frame_temp,6,end_time,time without time zone,t,,"","",
staging,opening_time_frame_temp,7,recurrence,text,t,,"","",
staging,opening_time_frame_temp,8,source_sheet,text,t,,"","",
staging,opening_time_frame_temp,9,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,opening_time_frame_temp,10,resolution_status,text,f,'pending'::text,"","",
staging,opening_time_frame_temp,11,is_approved,boolean,f,false,"","",
staging,opening_time_frame_temp,12,created_at,timestamp with time zone,f,now(),"","",
staging,opening_time_frame_temp,13,updated_at,timestamp with time zone,f,now(),"","",
staging,opening_time_frame_temp,14,id,text,t,,"","",
staging,opening_time_period_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,opening_time_period_temp,2,import_batch_id,text,f,,"","",
staging,opening_time_period_temp,3,staging_object_key,text,t,,"","",
staging,opening_time_period_temp,4,schedule_id,text,t,,"","",
staging,opening_time_period_temp,5,closed,boolean,t,,"","",
staging,opening_time_period_temp,6,note,text,t,,"","",
staging,opening_time_period_temp,7,source_sheet,text,t,,"","",
staging,opening_time_period_temp,8,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,opening_time_period_temp,9,resolution_status,text,f,'pending'::text,"","",
staging,opening_time_period_temp,10,is_approved,boolean,f,false,"","",
staging,opening_time_period_temp,11,created_at,timestamp with time zone,f,now(),"","",
staging,opening_time_period_temp,12,updated_at,timestamp with time zone,f,now(),"","",
staging,opening_time_period_temp,13,id,text,t,,"","",
staging,opening_time_period_weekday_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,opening_time_period_weekday_temp,2,import_batch_id,text,f,,"","",
staging,opening_time_period_weekday_temp,3,staging_object_key,text,t,,"","",
staging,opening_time_period_weekday_temp,4,time_period_id,time without time zone,t,,"","",
staging,opening_time_period_weekday_temp,5,weekday_id,text,t,,"","",
staging,opening_time_period_weekday_temp,6,source_sheet,text,t,,"","",
staging,opening_time_period_weekday_temp,7,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,opening_time_period_weekday_temp,8,resolution_status,text,f,'pending'::text,"","",
staging,opening_time_period_weekday_temp,9,is_approved,boolean,f,false,"","",
staging,opening_time_period_weekday_temp,10,created_at,timestamp with time zone,f,now(),"","",
staging,opening_time_period_weekday_temp,11,updated_at,timestamp with time zone,f,now(),"","",
staging,org_temp,1,import_org_id,uuid,f,uuid_generate_v4(),"","",
staging,org_temp,2,import_batch_id,text,f,,"","",
staging,org_temp,3,staging_org_key,text,f,,"","",
staging,org_temp,4,name,text,f,,"","",
staging,org_temp,5,source_org_object_id,text,t,,"","",
staging,org_temp,6,external_id,text,t,,"","",
staging,org_temp,7,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,org_temp,8,resolution_status,text,f,'pending'::text,"","",
staging,org_temp,9,policy_action,text,t,,"","",
staging,org_temp,10,is_approved,boolean,f,false,"","",
staging,org_temp,11,matched_public_object_id,text,t,,"","",
staging,org_temp,12,public_object_id,text,t,,"","",
staging,org_temp,13,created_at,timestamp with time zone,f,now(),"","",
staging,org_temp,14,updated_at,timestamp with time zone,f,now(),"","",
staging,org_temp,15,source_sheet,text,t,,"","",
staging,pending_change_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,pending_change_temp,2,import_batch_id,text,f,,"","",
staging,pending_change_temp,3,staging_object_key,text,t,,"","",
staging,pending_change_temp,4,target_table,text,t,,"","",
staging,pending_change_temp,5,target_pk,text,t,,"","",
staging,pending_change_temp,6,action,text,t,,"","",
staging,pending_change_temp,7,payload,jsonb,f,'{}'::jsonb,"","",
staging,pending_change_temp,8,submitted_by,text,t,,"","",
staging,pending_change_temp,9,submitted_at,timestamp with time zone,t,,"","",
staging,pending_change_temp,10,status,text,t,,"","",
staging,pending_change_temp,11,reviewed_by,text,t,,"","",
staging,pending_change_temp,12,reviewed_at,timestamp with time zone,t,,"","",
staging,pending_change_temp,13,review_note,text,t,,"","",
staging,pending_change_temp,14,applied_at,timestamp with time zone,t,,"","",
staging,pending_change_temp,15,metadata,jsonb,f,'{}'::jsonb,"","",
staging,pending_change_temp,16,source_sheet,text,t,,"","",
staging,pending_change_temp,17,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,pending_change_temp,18,resolution_status,text,f,'pending'::text,"","",
staging,pending_change_temp,19,is_approved,boolean,f,false,"","",
staging,pending_change_temp,20,created_at,timestamp with time zone,f,now(),"","",
staging,pending_change_temp,21,updated_at,timestamp with time zone,f,now(),"","",
staging,pending_change_temp,22,id,text,t,,"","",
staging,pending_change_temp,23,object_id,text,t,,"","",
staging,promotion_object_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,promotion_object_temp,2,import_batch_id,text,f,,"","",
staging,promotion_object_temp,3,staging_object_key,text,t,,"","",
staging,promotion_object_temp,4,promotion_id,text,t,,"","",
staging,promotion_object_temp,5,source_sheet,text,t,,"","",
staging,promotion_object_temp,6,raw_source_data,jsonb,f,'{}'::jsonb,"","",
staging,promotion_object_temp,7,resolution_status,text,f,'pending'::text,"","",
staging,promotion_object_temp,8,is_approved,boolean,f,false,"","",
staging,promotion_object_temp,9,created_at,timestamp with time zone,f,now(),"","",
staging,promotion_object_temp,10,updated_at,timestamp with time zone,f,now(),"","",
staging,promotion_object_temp,11,object_id,text,t,,"","",
staging,promotion_temp,1,import_row_id,uuid,f,uuid_generate_v4(),"","",
staging,promotion_temp,2,import_batch_id,text,f,,"","",
staging,promotion_temp,3,staging_object_key,text,t,,"","",
staging,promotion_temp,4,code,text,t,,"","",
staging,promotion_temp,5,name,text,t,,"","",
staging,promotion_temp,6,name_i18n,jsonb,f,'{}'::jsonb,"","",
staging,promotion_temp,7,description,text,t,,"","",
staging,promotion_temp,8,description_i18n,jsonb,f,'{}'::jsonb,"","",
staging,promotion_temp,9,type_id,text,t,,"","",
staging,promotion_temp,10,discount_type,text,t,,"","",
staging,promotion_temp,11,discount_value,"numeric(12,2)",t,,"","",
staging,promotion_temp,12,currency,text,t,,"","",
staging,promotion_temp,13,valid_from,timestamp with time zone,t,,"","",
staging,promotion_temp,14,valid_to,timestamp with time zone,t,,"","",
staging,promotion_temp,15,max_uses,integer,t,,"","",
staging,promotion_temp,16,max_uses_per_user,integer,t,,"","",
staging,promotion_temp,17,current_uses,integer,t,,"","",
staging,promotion_temp,18,min_purchase_amount,"numeric(12,2)",t,,"","",
staging,promotion_temp,19,applicable_object_types,text,t,,"","",
